Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,clustering,componentnumber,strongcompnum,indegree,outdegree,Degree
104004,,,32,0.076073,0.093655,0,0,0.111111,0,18878,0,10,10
9902213,,,30,0.092012,0.134258,0,0,0.035088,0,18879,0,19,19
101243,,,35,0.064309,0.081463,103.326816,0.000397,0.194444,0,18880,1,8,9
301002,,,20,0.169704,0.195743,0,0,0.337662,0,18881,0,22,22
301087,,,27,0.115336,0.13765,0,0,0.125,0,18882,0,8,8
203098,,,36,0.061169,0.076148,0,0,0.166667,0,18884,0,4,4
9018,,,36,0.061179,0.076474,61657.619048,0.001244,0.119048,0,14373,3,4,7
111424,,,0,0,0,0,0.000397,0,0,18883,1,0,1
9810544,,,38,0.055255,0.067578,0,0,0.4,0,18885,0,6,6
9704279,,,42,0.045364,0.052273,0,0,0.333333,0,18886,0,4,4
1010,,,27,0.107559,0.13718,0,0,0.142857,0,18887,0,7,7
2256,,,28,0.099452,0.126474,0,0,0.375,0,18888,0,8,8
211106,,,25,0.107554,0.11969,0,0,0.25,0,18890,0,4,4
108269,,,0,0,0,0,0.000397,0,0,18889,1,0,1
209162,,,20,0.13686,0.157332,0,0,0.233333,0,18891,0,6,6
211417,,,22,0.159227,0.181567,0,0,0.2,0,18892,0,11,11
9309226,,,1,1,1,0,0,0,0,18893,0,1,1
9504258,,,2,0.516129,0.53125,0,0,0,0,18894,0,1,1
11042,,,30,0.09607,0.127413,1186.223994,0.000397,0.111111,0,18895,1,9,10
210269,,,25,0.112524,0.133202,0,0,0.185897,0,18896,0,13,13
102058,,,22,0.15083,0.183446,0,0,0.046667,0,18897,0,25,25
9710479,,,34,0.067842,0.088897,0,0,0.222222,0,18898,0,9,9
210366,,,32,0.082626,0.117283,0,0,0.236364,0,18900,0,11,11
210298,,,32,0.083934,0.125708,2842.168283,0.000397,0.091912,0,18899,1,16,17
302061,,,31,0.085753,0.118058,0,0,0.066667,0,18901,0,15,15
110322,,,24,0.118364,0.142766,0,0,0.069444,0,18902,0,9,9
9610386,,,4,0.402778,0.517241,0,0,0.309524,0,18903,0,7,7
9804424,,,30,0.083302,0.100548,0,0,0.25,0,18904,0,4,4
9805409,,,4,0.391892,0.465517,7.195671,0.000397,0,0,18905,1,4,5
12159,,,4,0.44,0.522727,0,0,0.5,0,18906,0,4,4
211396,,,20,0.145087,0.163683,0,0,0.033333,0,18907,0,6,6
211381,,,19,0.177213,0.198172,0,0,0.222222,0,18908,0,18,18
301041,,,20,0.172714,0.194985,0,0,0.125,0,18909,0,16,16
9909252,,,25,0.107793,0.144531,2569.404006,0.000848,0.123684,0,15830,2,18,20
208161,,,29,0.097139,0.122643,0,0,0,0,18910,0,2,2
204022,,,33,0.070431,0.084806,0,0,0.333333,0,18911,0,3,3
9910549,,,34,0.068285,0.084927,0,0,0.166667,0,18912,0,3,3
105257,,,33,0.072553,0.091762,0,0,0,0,18913,0,2,2
107013,,,25,0.113869,0.146625,0,0,0.333333,0,18914,0,6,6
9909533,,,31,0.082378,0.108858,0,0,0.119048,0,18915,0,7,7
209140,,,29,0.096265,0.121983,0,0.000423,0.232143,0,18916,1,7,8
5117,,,32,0.078692,0.106167,0,0,0.4,0,18917,0,5,5
206165,,,27,0.118681,0.153855,0,0,0.110507,0,18918,0,24,24
302112,,,25,0.11998,0.153568,0,0,0.172365,0,18919,0,27,27
9411407,,,2,0.75,0.833333,0,0,0,0,18920,0,2,2
3175,,,31,0.077853,0.09319,75.281712,0.000795,0.180556,0,18921,2,7,9
9806498,,,1,1,1,0,0,0,0,18922,0,1,1
209026,,,18,0.143818,0.164307,6.044967,0.000397,0.282051,0,18923,1,12,13
3243,,,30,0.082174,0.096242,0,0,0.15,0,18924,0,5,5
107096,,,32,0.075735,0.094527,0,0,0.15,0,18925,0,5,5
209113,,,30,0.086232,0.11237,0,0,0.083333,0,18926,0,4,4
212189,,,29,0.091644,0.110408,0,0,0.2,0,18927,0,6,6
9911355,,,27,0.108028,0.145224,0,0,0.141534,0,18928,0,28,28
9705259,,,7,0.229299,0.287434,0,0,0,0,18929,0,1,1
112342,,,32,0.077445,0.097774,0,0,0,0,18930,0,1,1
9909557,,,41,0.047769,0.057417,0,0,0.166667,0,18931,0,10,10
9168,,,30,0.090384,0.110796,0,0,0.25,0,18932,0,4,4
11219,,,33,0.069987,0.083456,0,0,0,0,18933,0,2,2
211429,,,25,0.102518,0.117479,0,0,0.071429,0,18934,0,7,7
9912382,,,35,0.063363,0.077764,0,0,0,0,18935,0,2,2
206053,,,19,0.145189,0.171949,0,0,0.096561,0,18936,0,28,28
9712323,,,32,0.076421,0.100181,0,0,0.125,0,18937,0,16,16
9610241,,,41,0.047592,0.056028,0,0,0.5,0,18938,0,4,4
9910217,,,46,0.038652,0.04354,0,0,0,0,18939,0,1,1
4009,,,32,0.080738,0.114929,0,0,0.036364,0,18940,0,11,11
9510278,,,5,0.433735,0.519444,0,0,0.1,0,18941,0,6,6
212114,,,21,0.158246,0.190005,0,0,0.095365,0,18942,0,34,34
9807270,,,32,0.080067,0.115572,0,0,0.095833,0,18944,0,16,16
9407310,,,0,0,0,0,0.000795,0,0,18943,2,0,2
9702233,,,1,1,1,0,0.000397,0.5,0,18945,1,1,2
11378,,,23,0.133638,0.166279,0,0,0.247619,0,18946,0,21,21
211357,,,16,0.205653,0.231653,0,0,0.088193,0,18948,0,38,38
211064,,,16,0.201669,0.229108,2570.625437,0.000397,0.131892,0,18947,1,56,57
9406221,,,5,0.395349,0.467647,0,0,0,0,18949,0,2,2
9506460,,,5,0.346154,0.400206,0,0,0.25,0,18950,0,5,5
9803436,,,34,0.068282,0.084417,0,0,0.083333,0,18951,0,4,4
111464,,,24,0.133166,0.167847,0,0,0.128571,0,18952,0,15,15
210055,,,22,0.174551,0.192479,10604.281923,0.001615,0.173333,0,18953,4,21,25
9306283,,,1,1,1,0,0,0,0,18954,0,2,2
9801404,,,3,0.444444,0.541667,0,0,0,0,18955,0,1,1
9250,,,26,0.10472,0.129607,0,0,0.135,0,18957,0,25,25
9811408,,,7,0.256604,0.340336,41.798026,0.000795,0.041667,0,18956,2,7,9
203216,,,4,0.457143,0.515625,0,0,0,0,18958,0,2,2
9306202,,,1,1,1,0,0,0.166667,0,18960,0,4,4
9305301,,,1,1,1,0,0.000397,0.333333,0,18959,1,2,3
107246,,,30,0.09103,0.117172,0,0,0.333333,0,18961,0,3,3
211151,,,22,0.160737,0.191088,0,0,0.145022,0,18962,0,22,22
9211275,,,1,1,1,0,0,0,0,18963,0,2,2
9907308,,,31,0.079024,0.096175,0,0,0.230769,0,18964,0,13,13
207029,,,30,0.082696,0.098549,0,0,0.1,0,18965,0,5,5
6194,,,29,0.081989,0.102089,1402.049872,0.00088,0.233333,0,14226,2,4,6
9701239,,,5,0.280702,0.334375,0,0,0,0,18966,0,1,1
9412317,,,3,0.575,0.673913,0,0,0.152778,0,18967,0,9,9
211458,,,21,0.164372,0.201903,0,0,0.096154,0,18969,0,13,13
210379,,,21,0.152642,0.176657,3282.621171,0.000397,0.222222,0,18968,1,9,10
302071,,,25,0.114529,0.137453,0,0,0.15,0,18970,0,5,5
9603401,,,7,0.291566,0.363243,0,0,0.088889,0,18971,0,10,10
302194,,,24,0.120131,0.140488,0,0,0.381818,0,18973,0,11,11
302184,,,23,0.134562,0.161763,15199.522516,0.000397,0.158621,0,18972,1,29,30
4245,,,24,0.127223,0.156797,0,0,0.232143,0,18974,0,8,8
9505237,,,2,0.666667,0.75,0,0,0,0,18975,0,1,1
9512205,,,1,1,1,0,0,0,0,18976,0,1,1
211132,,,23,0.139606,0.159364,0,0,0.153595,0,18977,0,18,18
209226,,,26,0.108773,0.129818,1008.061929,0.000795,0.244444,0,18978,2,8,10
9901393,,,35,0.063742,0.080612,0,0,0.428571,0,18979,0,7,7
12284,,,31,0.077137,0.089449,0,0,0,0,18980,0,1,1
108022,,,24,0.12535,0.150986,0,0,0.178571,0,18981,0,8,8
9705461,,,32,0.075975,0.095644,0,0,0.333333,0,18982,0,3,3
301192,,,26,0.116298,0.140318,0,0,0.126374,0,18983,0,14,14
9810481,,,31,0.081965,0.10713,0,0,0.113636,0,18984,0,12,12
9808363,,,1,1,1,0,0,0,39,18986,0,1,1
9404260,,,0,0,0,0,0.000397,0,39,18985,1,0,1
9904217,,,30,0.085043,0.103169,0,0,0.166667,0,18987,0,12,12
103266,,,33,0.070944,0.086307,0,0,0.5,0,18988,0,2,2
9804374,,,8,0.225549,0.267757,0,0,0.15,0,18989,0,5,5
9706381,,,1,1,1,0,0,0,0,18990,0,1,1
9406314,,,2,0.714286,0.8,0,0,0.027778,0,18991,0,9,9
302210,,,18,0.159967,0.1853,0,0,0.108213,0,18992,0,46,46
9601223,,,6,0.261682,0.31369,0,0,0,0,18993,0,3,3
209202,,,24,0.134921,0.163884,0,0,0.263889,0,18994,0,9,9
102328,,,32,0.078035,0.10551,0,0,0.142857,0,18995,0,8,8
9903278,,,34,0.068315,0.086376,0,0,0.5,0,18996,0,2,2
212268,,,20,0.1487,0.168729,0,0,0.208791,0,18997,0,14,14
110298,,,3,0.5,0.633333,0,0,0.5,0,18998,0,2,2
3002,,,4,0.35,0.39881,0,0,0,0,18999,0,1,1
9807506,,,28,0.097413,0.120684,0,0,0.344444,0,19000,0,10,10
206132,,,26,0.126234,0.156515,0,0,0.229167,0,19001,0,16,16
209003,,,17,0.190506,0.215362,0,0,0.126008,0,19002,0,32,32
9611372,,,3,0.533333,0.645833,0,0,0.333333,0,19003,0,3,3
9503382,,,28,0.096199,0.114908,0,0,0.222222,0,19004,0,9,9
106273,,,1,1,1,0,0,0,40,19006,0,1,1
11278,,,0,0,0,0,0.000397,0,40,19005,1,0,1
9503410,,,2,0.857143,0.916667,0,0,0.25,0,19007,0,5,5
109086,,,26,0.108805,0.140813,0,0,0.2,0,19008,0,11,11
102115,,,32,0.079078,0.108049,0,0,0.166667,0,19011,0,10,10
10169,,,32,0.078228,0.105905,486.20699,0.000397,0.261905,0,19010,1,6,7
3325,,,32,0.07932,0.112442,3435.068911,0.000423,0.190909,0,19009,1,10,11
6169,,,30,0.089095,0.116253,0,0,0.309524,0,19012,0,7,7
9123,,,31,0.077622,0.091579,0,0,0.333333,0,19013,0,3,3
9607483,,,6,0.28,0.337446,0,0,0.3,0,19014,0,5,5
104286,,,25,0.121344,0.149871,0,0,0.047619,0,19016,0,7,7
6258,,,24,0.126027,0.156402,11174.77733,0.000397,0.119048,0,19015,1,6,7
4163,,,30,0.082719,0.098225,11183.878136,0.000397,0.25,0,19017,1,3,4
302022,,,26,0.119945,0.147723,0,0,0.196923,0,19018,0,26,26
9704341,,,35,0.063887,0.076261,0,0,0,0,19019,0,2,2
210254,,,18,0.171075,0.192449,0,0,0.136752,0,19020,0,27,27
112335,,,26,0.102231,0.12341,0,0,0.261905,0,19021,0,7,7
206257,,,19,0.166443,0.187133,102.0499,0.000397,0.181319,0,19022,1,13,14
8187,,,34,0.068154,0.083373,0,0,0.166667,0,19023,0,3,3
9706222,,,32,0.075888,0.097816,0,0,0.095238,0,19024,0,7,7
211249,,,32,0.080731,0.110171,0,0,0.15,0,19025,0,5,5
9602328,,,5,0.346154,0.42037,0,0,0,0,19026,0,1,1
111281,,,30,0.0872,0.111522,0,0,0.128676,0,19027,0,17,17
9804350,,,34,0.069602,0.093855,0,0,0.128947,0,19028,0,20,20
301171,,,18,0.177446,0.198884,3944.55996,0.000795,0.138177,0,19029,2,25,27
9608248,,,2,0.666667,0.75,1,0.000397,0,0,19030,1,1,2
9306276,,,1,1,1,0,0,0,0,19031,0,1,1
9707545,,,31,0.082569,0.112777,0,0,0.267857,0,19032,0,8,8
208111,,,44,0.042178,0.050497,27.11103,0.000397,0.190476,0,19034,1,6,7
5192,,,7,0.27758,0.331105,17.030252,0.000423,0.333333,0,19033,1,3,4
5307,,,35,0.065977,0.088498,0,0,0.320158,0,19035,0,23,23
301191,,,22,0.128636,0.142194,0,0,0.204167,0,19038,0,16,16
6033,,,32,0.076486,0.096363,5.083333,0.000397,0.383041,0,19037,1,18,19
9905430,,,1,1,1,0.5,0.000397,0.166667,0,19036,1,2,3
207292,,,25,0.120411,0.140935,0,0,0.089744,0,19039,0,13,13
9510321,,,3,0.607143,0.696078,0,0,0.142857,0,19040,0,7,7
12319,,,25,0.115484,0.13671,1.2,0.000397,0.35,0,19041,1,4,5
210040,,,22,0.143227,0.168989,0,0,0.311111,0,19042,0,10,10
205145,,,26,0.107784,0.131944,0,0,0.321429,0,19043,0,8,8
109152,,,27,0.102022,0.126022,0,0,0.3,0,19044,0,5,5
9704271,,,2,0.666667,0.75,0,0,0,0,19045,0,1,1
9906364,,,30,0.084903,0.104068,0,0,0,0,19046,0,4,4
9409425,,,2,0.666667,0.75,0,0,0,0,19047,0,1,1
206032,,,26,0.124366,0.14912,0,0,0.5,0,19048,0,2,2
203005,,,29,0.095032,0.126448,0,0,0.1,0,19049,0,16,16
9705472,,,1,1,1,0,0,0,0,19050,0,1,1
9311208,,,1,1,1,0,0,0,0,19051,0,1,1
210404,,,24,0.127687,0.151889,0,0,0.166667,0,19052,0,3,3
9406229,,,2,0.8,0.875,0,0,0.166667,0,19053,0,3,3
9509295,,,2,0.666667,0.75,0,0,0,0,19054,0,1,1
9707306,,,32,0.073431,0.089884,0,0,0.4,0,19055,0,5,5
210101,,,29,0.092075,0.112038,0,0,0.05,0,19056,0,5,5
202130,,,4,0.4,0.5,0,0,0.5,0,19057,0,2,2
9912374,,,35,0.062903,0.077395,0,0,0.047619,0,19058,0,7,7
9503309,,,2,0.571429,0.625,0,0,0,0,19059,0,1,1
9812227,,,3,0.518519,0.607143,0,0,0.25,0,19062,0,4,4
9808382,,,2,0.8,0.875,1,0.00082,0.35,0,19060,2,3,5
9808383,,,2,0.666667,0.75,6,0.000397,0.190476,0,19061,1,6,7
11128,,,2,0.666667,0.75,0,0,0.5,0,19063,0,2,2
5001,,,2,0.75,0.833333,0,0,0,0,19064,0,2,2
105117,,,32,0.078852,0.105958,0,0,0.1,0,19065,0,10,10
111191,,,25,0.116379,0.137446,0,0,0.233333,0,19066,0,6,6
211380,,,15,0.202251,0.226465,0,0,0.251082,0,19067,0,22,22
105018,,,27,0.099038,0.123714,0,0,0.095238,0,19069,0,7,7
9601286,,,41,0.047663,0.058568,146.678474,0.000397,0.081522,0,19068,1,23,24
9401355,,,3,0.6,0.688889,0,0,0.033333,0,19070,0,6,6
9609278,,,29,0.08825,0.104216,10394.034674,0.000397,0.261905,0,19071,1,6,7
9605341,,,1,1,1,0,0,0.5,0,19072,0,2,2
112311,,,31,0.078112,0.092336,0,0,0.144444,0,19073,0,10,10
5130,,,33,0.075449,0.101899,0,0,0.3,0,19074,0,11,11
210087,,,27,0.107236,0.131716,0,0,0.214286,0,19075,0,7,7
212141,,,17,0.189813,0.212636,0,0,0.113636,0,19076,0,44,44
107090,,,26,0.111645,0.139903,0,0,0.26087,0,19077,0,24,24
207137,,,18,0.203591,0.23366,0,0,0.05493,0,19078,0,71,71
9909457,,,27,0.102862,0.128949,0,0,0.221053,0,19079,0,20,20
101261,,,25,0.105023,0.123037,0,0,0.099415,0,19080,0,19,19
103302,,,33,0.069983,0.08341,0,0,0,0,19081,0,1,1
9812533,,,35,0.06345,0.080171,0,0,0.194444,0,19082,0,9,9
302068,,,17,0.186135,0.208386,0,0,0.165441,0,19083,0,17,17
111446,,,31,0.085089,0.107145,0,0,0.4,0,19084,0,5,5
9402312,,,2,0.8,0.875,0,0,0,0,19085,0,3,3
9204,,,2,0.714286,0.8,0,0,0.333333,0,19086,0,3,3
9711498,,,1,1,1,0,0,0,0,19087,0,1,1
108154,,,23,0.149313,0.177102,0,0,0.165441,0,19088,0,17,17
9307308,,,1,1,1,0,0,0.166667,0,19089,0,3,3
9801290,,,6,0.296407,0.335017,0,0,0.166667,0,19090,0,3,3
9225,,,31,0.076622,0.100428,0,0,0.083333,0,19091,0,4,4
9508329,,,45,0.040048,0.046446,0,0,0.172727,0,19092,0,11,11
212159,,,21,0.177852,0.200558,0,0,0.12963,0,19093,0,28,28
9908383,,,33,0.075561,0.102909,0,0,0.177778,0,19095,0,10,10
9904251,,,32,0.078978,0.108604,15356.408746,0.000397,0.108333,0,19094,1,15,16
211332,,,18,0.171559,0.188825,0,0,0.3,0,19096,0,5,5
212361,,,19,0.160387,0.179653,1244.138888,0.000397,0.180556,0,19097,1,8,9
9908250,,,28,0.099692,0.127412,0,0,0.5,0,19098,0,3,3
9507355,,,1,1,1,0,0,0,0,19099,0,1,1
211260,,,15,0.192179,0.21477,0,0,0.05,0,19102,0,20,20
207323,,,19,0.154633,0.176231,565.340244,0.000397,0.1,0,19101,1,4,5
9211241,,,0,0,0,0,0.000397,0,0,19100,1,0,1
209240,,,21,0.152997,0.16645,464.241544,0.000397,0.392857,0,19103,1,7,8
10185,,,33,0.074154,0.098229,0,0,0.333333,0,19105,0,3,3
5271,,,33,0.074123,0.098006,13.270226,0.000397,0.1,0,19104,1,5,6
12245,,,30,0.092936,0.121166,0,0,0.428571,0,19106,0,8,8
1198,,,8,0.22576,0.248588,0,0,0,0,19107,0,2,2
210188,,,22,0.150958,0.173396,0,0,0.160131,0,19108,0,18,18
207152,,,25,0.124505,0.148256,0,0,0.5,0,19109,0,3,3
212032,,,18,0.19702,0.221541,0,0,0.055556,0,19111,0,19,19
106281,,,23,0.119813,0.133173,463.660247,0.000397,0.160714,0,19110,1,7,8
206147,,,25,0.119834,0.147523,0,0,0.166667,0,19112,0,15,15
9912480,,,33,0.073711,0.0978,0,0,0.3,0,19113,0,6,6
103071,,,25,0.114874,0.144259,0,0,0.106618,0,19114,0,17,17
9303285,,,1,1,1,0,0,0,0,19115,0,3,3
102126,,,24,0.138446,0.172124,2057.588989,0.00045,0.291667,0,9494,1,8,9
208183,,,31,0.083275,0.106768,0,0,0.254545,0,19116,0,11,11
9911402,,,28,0.096901,0.117857,0,0,0.281818,0,19117,0,11,11
9609336,,,34,0.067256,0.084595,0,0,0.194444,0,19118,0,9,9
9611214,,,41,0.047781,0.057857,0,0,0.214286,0,19119,0,7,7
203174,,,23,0.13258,0.15162,0,0,0.097222,0,19120,0,9,9
9903271,,,34,0.070247,0.096059,0,0.000424,0.25,0,19121,1,5,6
9610388,,,7,0.268085,0.326379,0,0,0.25,0,19122,0,4,4
110074,,,25,0.110807,0.132362,0,0,0.219697,0,19124,0,12,12
107196,,,25,0.111032,0.133159,1247.115425,0.000397,0.121795,0,19123,1,12,13
9504301,,,3,0.454545,0.533333,0,0,0,0,19125,0,1,1
9909342,,,32,0.079478,0.111569,0,0,0.166667,0,19126,0,6,6
9405339,,,1,1,1,0,0,0,0,19127,0,1,1
104196,,,30,0.096198,0.122854,0,0,0.033333,0,19128,0,6,6
9703229,,,40,0.049894,0.05901,0,0,0.5,0,19129,0,2,2
9911520,,,30,0.085469,0.107487,1624.563538,0.000432,0.254167,0,7779,1,15,16
207216,,,25,0.120588,0.137534,0,0,0.5,0,19130,0,2,2
209276,,,25,0.112446,0.140654,0,0,0.168478,0,19131,0,24,24
207016,,,18,0.174234,0.206079,0,0,0.137931,0,19132,0,29,29
9611306,,,39,0.0527,0.066225,0,0,0.043561,0,19133,0,33,33
204177,,,27,0.099722,0.12282,0,0,0.166667,0,19134,0,4,4
206012,,,33,0.076262,0.096251,0,0,0.166667,0,19135,0,4,4
3245,,,41,0.047665,0.056598,0,0.000397,0.269231,0,19136,1,13,14
9507408,,,2,0.75,0.833333,0,0,0,0,19137,0,2,2
209285,,,27,0.10531,0.129636,0,0,0.3,0,19138,0,6,6
301027,,,14,0.19298,0.215196,0,0,0.088889,0,19139,0,10,10
9712375,,,1,1,1,3,0.000847,0.166667,0,19140,2,1,3
301138,,,22,0.173191,0.203352,0,0,0.103066,0,19141,0,44,44
112194,,,28,0.101093,0.127087,0,0,0.301282,0,19143,0,13,13
110082,,,28,0.096705,0.118762,1.783333,0.000397,0.404762,0,19142,1,6,7
9711443,,,30,0.083018,0.099315,0,0,0.5,0,19144,0,3,3
211242,,,19,0.171047,0.194564,0,0,0.219697,0,19147,0,12,12
210255,,,18,0.178891,0.203656,6935.742524,0.000397,0.089474,0,19146,1,19,20
208164,,,0,0,0,0,0.00082,0,0,19145,2,0,2
212318,,,21,0.176846,0.205279,0,0,0.087843,0,19148,0,51,51
9411222,,,1,1,1,0,0,0,0,19149,0,1,1
9407295,,,1,1,1,0,0,0,0,19150,0,2,2
106242,,,34,0.068194,0.086242,0,0,0.053571,0,19152,0,8,8
7150,,,34,0.062861,0.070364,0,0.000397,0.5,0,19151,1,1,2
9608302,,,5,0.387879,0.447526,0,0,0.060606,0,19153,0,12,12
210081,,,17,0.187335,0.205164,0,0,0.060606,0,19154,0,12,12
9609489,,,35,0.06429,0.079374,0,0,0,0,19155,0,5,5
212041,,,23,0.16466,0.191133,0,0,0.104743,0,19156,0,23,23
9905382,,,1,1,1,0,0,0,41,19158,0,1,1
9603274,,,0,0,0,0,0.000397,0,41,19157,1,0,1
9908322,,,30,0.082931,0.097157,0,0,0,0,19159,0,1,1
9901452,,,33,0.075796,0.109666,0,0,0.166667,0,19160,0,6,6
9113,,,22,0.137443,0.160708,0,0,0.217949,0,19161,0,13,13
206281,,,21,0.149881,0.168056,0,0,0.233333,0,19162,0,6,6
9706422,,,35,0.06384,0.076157,0,0,0,0,19163,0,3,3
106016,,,33,0.070993,0.085324,0,0,0.5,0,19164,0,2,2
7153,,,32,0.076554,0.096265,0,0,0.5,0,19165,0,2,2
9506363,,,3,0.588235,0.716667,0,0,0,0,19166,0,5,5
9309250,,,2,0.863636,0.921053,0,0,0,0,19167,0,16,16
103283,,,1,1,1,0,0,0,0,19168,0,1,1
9708470,,,33,0.07283,0.098606,0,0,0.333333,0,19169,0,7,7
9806261,,,32,0.074523,0.09133,0,0,0,0,19171,0,7,7
9803204,,,0,0,0,0,0.000397,0,0,19170,1,0,1
9507399,,,6,0.336032,0.401406,0,0,0.2,0,19172,0,6,6
9312354,,,2,0.727273,0.8125,0,0,0.1,0,19173,0,5,5
9812466,,,32,0.079294,0.106978,1205.834176,0.00082,0.107143,0,19174,2,6,8
9908270,,,32,0.075465,0.095947,0,0,0.1,0,19175,0,5,5
211010,,,18,0.208313,0.240467,0,0,0.088195,0,19176,0,94,94
9157,,,32,0.075907,0.094111,0,0,0.348485,0,19177,0,12,12
9709464,,,35,0.062915,0.076058,0,0,0,0,19178,0,3,3
205152,,,23,0.135865,0.159877,0,0,0.277778,0,19179,0,10,10
302141,,,19,0.181202,0.206865,0,0,0.083004,0,19180,0,23,23
211089,,,24,0.15269,0.191071,9571.857518,0.000397,0.209091,0,19181,1,10,11
9402228,,,1,1,1,0,0,0,0,19182,0,1,1
106006,,,30,0.080807,0.091836,20149.002323,0.000397,0.166667,0,19183,1,3,4
9810455,,,10,0.182396,0.240478,0,0,0.25,0,19184,0,5,5
111438,,,33,0.071502,0.087982,0,0,0.2,0,19185,0,5,5
109266,,,27,0.096998,0.121291,0,0,0.25,0,19186,0,4,4
112192,,,25,0.138077,0.173854,0,0,0.221053,0,19187,0,20,20
9809373,,,37,0.057542,0.073654,38.915615,0.000397,0.088768,0,19188,1,23,24
208002,,,24,0.16073,0.190863,0,0,0.040323,0,19191,0,32,32
202067,,,26,0.116249,0.143694,998.188539,0.000397,0.030303,0,19190,1,11,12
9905438,,,31,0.076158,0.087375,105.355515,0.00082,0.1,0,19189,2,4,6
9606321,,,29,0.087777,0.101715,0,0,0.1,0,19192,0,5,5
9505363,,,6,0.371859,0.453829,0,0,0.166667,0,19193,0,9,9
111364,,,28,0.101634,0.123017,0,0,0.5,0,19194,0,2,2
9605290,,,29,0.089045,0.107839,1922.954491,0.000397,0.05,0,19195,1,4,5
9907325,,,37,0.056266,0.065664,0,0,0,0,19196,0,1,1
110086,,,36,0.062048,0.08167,0,0,0.166667,0,19197,0,7,7
9709489,,,32,0.074573,0.094142,0,0,0.194444,0,19198,0,9,9
104295,,,32,0.074449,0.09002,0,0,0,0,19199,0,3,3
9408327,,,1,1,1,0,0,0,0,19200,0,2,2
10119,,,31,0.081558,0.104651,0,0,0.375,0,19201,0,8,8
6131,,,6,0.301075,0.385714,0,0,0,0,19202,0,2,2
212196,,,28,0.096296,0.115375,0,0,0.166667,0,19203,0,4,4
203157,,,0,0,0,0,0.000424,0,0,15199,1,0,1
204295,,,0,0,0,0,0.000424,0,0,15198,1,0,1
9710207,,,4,0.386364,0.465686,0,0,0.15,0,19204,0,5,5
209114,,,27,0.116882,0.147223,277.54631,0.000397,0.129445,0,19205,1,37,38
9906279,,,31,0.077231,0.091007,0,0,0.3,0,19206,0,6,6
109038,,,22,0.145649,0.172857,0,0,0.153595,0,19207,0,18,18
211099,,,23,0.152277,0.175542,0,0,0.113158,0,19209,0,20,20
209108,,,0,0,0,0,0.000397,0,0,19208,1,0,1
110027,,,33,0.07245,0.092127,0,0,0.261905,0,19212,0,7,7
4149,,,32,0.077905,0.103377,15232.441356,0.000397,0.159091,0,19211,1,11,12
9912507,,,32,0.075447,0.09464,4992.170482,0.001218,0.303571,0,19210,3,5,8
12055,,,24,0.12313,0.156719,0,0,0,0,19213,0,3,3
208267,,,25,0.122818,0.147863,0,0,0.144444,0,19214,0,10,10
111235,,,23,0.154268,0.18124,0,0,0.166667,0,19215,0,15,15
203039,,,22,0.141358,0.16636,0,0,0.06044,0,19216,0,14,14
9702271,,,2,0.857143,0.916667,0,0,0,0,19217,0,5,5
9904508,,,49,0.035118,0.042518,0,0,0.65,0,19218,0,5,5
202062,,,21,0.179071,0.216036,0,0,0.128079,0,19220,0,29,29
2217,,,29,0.092377,0.122603,2.130909,0.000397,0.138889,0,19219,1,8,9
204104,,,22,0.159419,0.202823,0,0,0.04023,0,19221,0,30,30
9706301,,,32,0.075372,0.093913,20424.7,0.000397,0.166667,0,19222,1,2,3
210142,,,17,0.217584,0.24859,0,0,0.04333,0,19223,0,79,79
9909346,,,32,0.083777,0.114678,928.790912,0.000397,0.051282,0,19224,1,12,13
103232,,,25,0.124121,0.15551,0,0,0.188193,0,19227,0,69,69
3214,,,31,0.077525,0.090566,1.00956,0.000397,0.404762,0,19226,1,6,7
9002,,,24,0.127945,0.156981,12879.231795,0.000397,0.2625,0,19225,1,15,16
6144,,,26,0.105446,0.140249,0,0,0.1,0,19229,0,25,25
1275,,,25,0.111559,0.140639,13162.224541,0.000397,0.25,0,19228,1,4,5
108183,,,22,0.157863,0.189465,0,0,0.055556,0,19230,0,10,10
9810380,,,37,0.058005,0.073599,0,0,0.266667,0,19231,0,6,6
11261,,,26,0.100682,0.12702,0,0,0.327273,0,19232,0,11,11
9805330,,,5,0.404762,0.521569,0,0,0.416667,0,19233,0,4,4
1131,,,33,0.076334,0.112929,0,0,0.142857,0,19234,0,7,7
201096,,,26,0.106529,0.126339,0,0,0.2,0,19235,0,5,5
203139,,,6,0.283133,0.318262,0,0,0.333333,0,19237,0,3,3
103323,,,7,0.225728,0.24849,0,0.000397,0.5,0,19236,1,1,2
208090,,,31,0.085492,0.119869,0,0,0.310458,0,19238,0,18,18
1213,,,24,0.120157,0.160963,4827.952249,0.00082,0.091667,0,19239,2,14,16
9901371,,,29,0.08825,0.103394,0,0,0.083333,0,19241,0,4,4
9510380,,,4,0.368421,0.440476,7,0.000397,0,0,19240,1,1,2
107296,,,26,0.111167,0.145067,0,0,0.152381,0,19242,0,21,21
9712490,,,37,0.055488,0.065877,0,0,0.5,0,19243,0,2,2
109031,,,27,0.10261,0.124423,0,0,0.033333,0,19244,0,6,6
110051,,,32,0.078736,0.102517,0,0,0.166667,0,19245,0,3,3
