Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,modularity_class,eigencentrality
9707531,,,2,15,17,2,15,17,33,0.063798,0.081422,0.000002,0.308824,9,0.002418
9806487,,,3,6,9,3,6,9,32,0.067427,0.086005,0.000011,0.097222,9,0.003665
9806313,,,1,3,4,1,3,4,33,0.063408,0.078653,0.000003,0.25,9,0.001005
5238,,,1,16,17,1,16,17,26,0.096708,0.126431,0.000178,0.132353,2,0.000696
3278,,,2,11,13,2,11,13,26,0.098417,0.122712,0.000319,0.198718,2,0.00127
9603201,,,13,1,14,13,1,14,44,0.037727,0.040444,0.00014,0.142857,2,0.027866
5245,,,5,17,22,5,17,22,27,0.090862,0.113865,0.000582,0.099567,10,0.003881
9902260,,,6,2,8,6,2,8,30,0.074002,0.084548,0.000115,0.125,10,0.004338
9905241,,,8,8,16,8,8,16,29,0.08124,0.099334,0.001185,0.05,10,0.007121
5249,,,5,25,30,5,25,30,23,0.110515,0.148528,0.000104,0.098851,2,0.003636
3101,,,1,39,40,1,39,40,23,0.109559,0.1488,0.000007,0.105128,2,0.000824
9812338,,,2,11,13,2,11,13,25,0.093452,0.116115,0.000134,0.198718,4,0.001793
5250,,,2,8,10,2,8,10,31,0.071317,0.087645,0.000001,0.1,8,0.001196
9905303,,,1,5,6,1,5,6,31,0.071176,0.086133,0.000186,0.1,12,0.000794
9906489,,,5,15,20,5,15,20,27,0.089598,0.111088,0.000683,0.160819,10,0.004487
5254,,,1,6,7,1,6,7,31,0.071547,0.088756,0.000004,0.238095,1,0.00057
9906345,,,6,14,20,6,14,20,31,0.073133,0.096921,0.000294,0.097368,4,0.005069
9809426,,,9,11,20,9,11,20,31,0.072404,0.095289,0.000039,0.207895,0,0.008815
9805419,,,10,11,21,10,11,21,22,0.127753,0.154666,0.057608,0.091667,0,0.012541
9602310,,,7,3,10,7,3,10,42,0.040841,0.045072,0.000069,0.2,4,0.014165
9809545,,,7,40,47,7,40,47,30,0.078404,0.110835,0.000969,0.114246,7,0.010348
9904335,,,7,11,18,7,11,18,32,0.068896,0.093555,0.000796,0.232026,9,0.010584
9908300,,,6,11,17,6,11,17,25,0.094177,0.115418,0.000808,0.180147,0,0.004678
9901202,,,2,1,3,2,1,3,32,0.067203,0.081198,0.000172,0.166667,5,0.001697
9708307,,,1,1,2,1,1,2,46,0.03509,0.03731,0,0,9,0.000775
9811509,,,10,2,12,10,2,12,26,0.084767,0.100458,0.000321,0.163636,0,0.009385
5270,,,2,14,16,2,14,16,22,0.109142,0.130372,0.000427,0.079167,2,0.00304
9810528,,,4,3,7,4,3,7,35,0.055689,0.063462,0.000003,0.142857,6,0.002424
3077,,,1,3,4,1,3,4,24,0.096917,0.112527,0.000215,0.083333,2,0.000706
9810468,,,6,2,8,6,2,8,33,0.064268,0.081023,0.000001,0.142857,2,0.018771
9807569,,,5,1,6,5,1,6,33,0.063552,0.077197,0,0.266667,2,0.009097
9806442,,,3,7,10,3,7,10,32,0.067227,0.082747,0.000001,0.255556,2,0.008814
9812216,,,1,4,5,1,4,5,33,0.064013,0.08058,0.000004,0.1,2,0.004103
9807484,,,2,15,17,2,15,17,32,0.068488,0.09043,0.000008,0.136029,2,0.011159
9811245,,,6,1,7,6,1,7,35,0.056469,0.066651,0.000012,0.071429,11,0.016434
9812517,,,1,4,5,1,4,5,33,0.064889,0.086065,0.000241,0.25,9,0.011309
9804339,,,9,15,24,9,15,24,32,0.068176,0.08988,0.000061,0.164855,9,0.012919
9901213,,,2,12,14,2,12,14,32,0.065636,0.075799,0.000003,0.208791,0,0.001527
9804460,,,5,2,7,5,2,7,36,0.053159,0.060491,0.000048,0.071429,11,0.00347
9808349,,,2,5,7,2,5,7,32,0.06527,0.073596,0,0.380952,0,0.001408
5278,,,2,6,8,2,6,8,31,0.076072,0.095108,0,0.309524,1,0.001636
9901218,,,1,9,10,1,9,10,32,0.068138,0.089979,0.000004,0.222222,7,0.003747
9712244,,,9,20,29,9,20,29,31,0.071438,0.090341,0.00004,0.165025,7,0.019678
9805451,,,8,7,15,8,7,15,31,0.071246,0.087619,0.000002,0.238095,7,0.01275
9606308,,,1,1,2,1,1,2,41,0.04257,0.046978,0,0.5,10,0.000623
9708328,,,1,3,4,1,3,4,35,0.056175,0.065109,0.000001,0.166667,6,0.000986
9710237,,,7,6,13,7,6,13,33,0.063614,0.078694,0.000641,0.051282,6,0.005041
9706335,,,1,2,3,1,2,3,39,0.046422,0.051972,0,0.333333,6,0.000986
9512224,,,1,3,4,1,3,4,40,0.044429,0.04946,0,0.416667,11,0.00291
9511407,,,10,4,14,10,4,14,40,0.044431,0.049557,0.000599,0.203297,11,0.016479
9901223,,,1,2,3,1,2,3,31,0.06977,0.079498,0,0.166667,7,0.000641
110108,,,1,21,22,1,21,22,23,0.133904,0.171898,0.003597,0.069264,6,0.00057
106212,,,3,11,14,3,11,14,23,0.128881,0.160231,0.000821,0.087912,6,0.001773
110021,,,1,16,17,1,16,17,24,0.124471,0.158717,0.000864,0.0625,6,0.000568
107071,,,4,16,20,4,16,20,22,0.137999,0.17191,0.000193,0.165789,6,0.002345
6152,,,2,1,3,2,1,3,36,0.054543,0.06609,0.000052,0.166667,11,0.001776
5293,,,5,7,12,5,7,12,24,0.106865,0.134202,0.000021,0.318182,3,0.003341
9801417,,,5,68,73,5,68,73,32,0.069088,0.102319,0.001407,0.054795,4,0.006535
9711357,,,13,2,15,13,2,15,43,0.039215,0.042494,0,0.104762,6,0.017002
5042,,,2,4,6,2,4,6,30,0.074471,0.086545,0,0.5,10,0.002182
9707394,,,1,3,4,1,3,4,30,0.074142,0.085395,0,0.5,10,0.001541
9903443,,,3,10,13,3,10,13,30,0.074833,0.087935,0.000005,0.301282,10,0.002852
9809455,,,3,7,10,3,7,10,29,0.079987,0.094336,0.000081,0.277778,10,0.003387
9606322,,,1,2,3,1,2,3,34,0.059988,0.071032,0.000007,0,1,0.003256
9512419,,,7,4,11,7,4,11,41,0.04256,0.047249,0.000011,0.072727,1,0.020988
9710267,,,2,10,12,2,10,12,31,0.071366,0.089121,0.000029,0.113636,5,0.002599
9606327,,,7,3,10,7,3,10,33,0.062824,0.073224,0.000223,0.177778,1,0.018911
5304,,,1,11,12,1,11,12,32,0.068679,0.088397,0.000005,0.30303,8,0.000741
9901241,,,7,26,33,7,26,33,25,0.100162,0.12626,0.000006,0.170455,2,0.014471
5306,,,1,19,20,1,19,20,27,0.090023,0.117382,0.000174,0.078947,5,0.000625
9706434,,,1,5,6,1,5,6,33,0.063292,0.077458,0,0.066667,5,0.00057
9709316,,,5,1,6,5,1,6,42,0.040818,0.04445,0,0.366667,5,0.004789
9909383,,,4,1,5,4,1,5,33,0.062444,0.071767,0,0.2,6,0.002633
9908488,,,2,13,15,2,13,15,31,0.073078,0.098769,0.000012,0.042857,5,0.001141
9609482,,,7,3,10,7,3,10,40,0.044465,0.049878,0.000006,0.133333,5,0.005356
9807406,,,3,1,4,3,1,4,36,0.053093,0.059615,0,0.25,5,0.002107
9806286,,,4,4,8,4,4,8,35,0.056065,0.064185,0.000163,0.125,5,0.002801
9807502,,,9,19,28,9,19,28,26,0.091433,0.112154,0.000318,0.118462,2,0.016867
9810398,,,3,4,7,3,4,7,33,0.063049,0.074734,0.000001,0.166667,2,0.008182
9805316,,,8,5,13,8,5,13,30,0.075877,0.092824,0.000697,0.076923,8,0.005165
9712507,,,5,3,8,5,3,8,32,0.064581,0.072026,0.000001,0.089286,8,0.003348
9711413,,,2,3,5,2,3,5,30,0.07488,0.088279,0.000023,0.2,8,0.001607
9805355,,,2,6,8,2,6,8,38,0.048345,0.054412,0.000207,0.214286,11,0.001951
9904385,,,2,1,3,2,1,3,42,0.040806,0.044384,0,0,11,0.001865
9805327,,,7,5,12,7,5,12,34,0.060733,0.07647,0.000001,0.333333,11,0.00861
9810522,,,2,1,3,2,1,3,39,0.046119,0.051021,0.000181,0.166667,11,0.001932
9711439,,,2,7,9,2,7,9,37,0.05079,0.058112,0.000087,0.194444,11,0.001952
9606334,,,1,1,2,1,1,2,33,0.062767,0.072933,0.000004,0,8,0.001684
9910414,,,2,5,7,2,5,7,32,0.06631,0.078811,0.000075,0.238095,5,0.001254
2072,,,7,9,16,7,9,16,31,0.072015,0.091582,0.000337,0.108333,8,0.004438
9901416,,,7,2,9,7,2,9,37,0.050918,0.058275,0.000175,0.125,8,0.005077
9912402,,,1,9,10,1,9,10,33,0.062282,0.072871,0.000008,0.2,8,0.000681
9912403,,,4,9,13,4,9,13,32,0.067833,0.085963,0.00007,0.128205,8,0.002907
9901250,,,1,2,3,1,2,3,34,0.059629,0.071776,0.000011,0,4,0.00057
5315,,,1,12,13,1,12,13,32,0.07029,0.097219,0.000003,0.121795,12,0.000607
9809264,,,2,1,3,2,1,3,35,0.056896,0.06756,0,0.333333,12,0.001252
9901360,,,3,13,16,3,13,16,32,0.068456,0.091707,0.000102,0.1375,12,0.001826
5317,,,1,3,4,1,3,4,31,0.071089,0.08543,0.000001,0.166667,1,0.00092
9806505,,,6,12,18,6,12,18,34,0.060044,0.075077,0.000041,0.173203,9,0.012483
5320,,,1,9,10,1,9,10,32,0.067788,0.086739,0.000996,0.144444,8,0.000745
9808407,,,3,1,4,3,1,4,30,0.074052,0.084962,0.000079,0.25,10,0.003014
9909235,,,3,3,6,3,3,6,31,0.073177,0.096014,0.001397,0.066667,8,0.002102
9812333,,,12,21,33,12,21,33,31,0.073141,0.099088,0.000907,0.07197,12,0.009985
9709447,,,7,3,10,7,3,10,33,0.062938,0.074043,0.000013,0.1,9,0.010625
9901264,,,4,14,18,4,14,18,31,0.072136,0.092666,0.000083,0.127451,7,0.002962
9805423,,,2,7,9,2,7,9,33,0.064035,0.081144,0.000004,0.222222,7,0.001572
9810520,,,8,30,38,8,30,38,31,0.07376,0.105809,0.000321,0.106686,7,0.014578
9712349,,,7,18,25,7,18,25,31,0.072911,0.099972,0.000144,0.121667,7,0.006364
9711265,,,4,24,28,4,24,28,31,0.071913,0.093628,0.000024,0.145503,7,0.003907
9705404,,,3,5,8,3,5,8,31,0.07148,0.088679,0,0.357143,7,0.009269
6350,,,1,4,5,1,4,5,26,0.089354,0.107542,0.000082,0.4,3,0.002991
9606359,,,7,2,9,7,2,9,45,0.036371,0.038996,0,0.25,2,0.006172
9901273,,,2,7,9,2,7,9,24,0.096203,0.115464,0.000014,0.097222,2,0.001317
9810233,,,2,6,8,2,6,8,32,0.068135,0.087013,0,0.125,2,0.001268
9606363,,,1,2,3,1,2,3,39,0.04649,0.052197,0.00002,0,5,0.002025
9808364,,,4,8,12,4,8,12,35,0.057718,0.073434,0.000002,0.371212,11,0.003698
9708342,,,10,16,26,10,16,26,34,0.060138,0.074721,0.000022,0.26087,11,0.014062
9901280,,,2,15,17,2,15,17,22,0.127545,0.148676,0.008251,0.055147,6,0.001509
9708218,,,2,2,4,2,2,4,34,0.059539,0.070402,0.000003,0.25,6,0.001819
9901246,,,22,46,68,22,46,68,21,0.144371,0.172572,0.015759,0.045874,6,0.022279
9606371,,,7,2,9,7,2,9,35,0.056637,0.065791,0.000062,0.069444,7,0.013509
9901286,,,1,4,5,1,4,5,32,0.066233,0.078417,0,0.1,1,0.00057
9705445,,,6,1,7,6,1,7,42,0.040805,0.044365,0.000007,0.119048,1,0.006761
9904312,,,3,1,4,3,1,4,34,0.060882,0.074856,0.000294,0.166667,2,0.003956
9804426,,,3,4,7,3,4,7,38,0.04858,0.055035,0,0.047619,2,0.002053
9812531,,,4,5,9,4,5,9,33,0.064825,0.083563,0.000479,0.097222,2,0.002914
9803482,,,1,1,2,1,1,2,36,0.052546,0.057891,0,0,0,0.000915
9606378,,,14,4,18,14,4,18,40,0.044445,0.049748,0.000078,0.205882,11,0.032965
9901292,,,1,19,20,1,19,20,25,0.098359,0.11788,0.000174,0.189474,3,0.00058
9710470,,,1,1,2,1,1,2,35,0.055587,0.062648,0,0,4,0.000568
9707434,,,8,2,10,8,2,10,34,0.059521,0.070283,0.000048,0.088889,3,0.017179
9810356,,,1,2,3,1,2,3,35,0.056959,0.06785,0,0.5,3,0.000568
9901293,,,2,4,6,2,4,6,22,0.124029,0.139015,0.000003,0.133333,6,0.003915
9811234,,,8,3,11,8,3,11,21,0.140454,0.160094,0.003223,0.081818,6,0.007163
9901298,,,1,3,4,1,3,4,33,0.062685,0.073423,0,0.416667,8,0.000686
9812451,,,1,6,7,1,6,7,35,0.056248,0.066138,0,0.190476,4,0.000779
9805512,,,3,4,7,3,4,7,34,0.059106,0.069213,0.000012,0.166667,4,0.002047
9901301,,,1,1,2,1,1,2,34,0.060101,0.071797,0,0.5,3,0.00059
9708441,,,5,1,6,5,1,6,33,0.063938,0.079212,0.000182,0.2,3,0.003974
9806426,,,7,6,13,7,6,13,34,0.060221,0.075025,0.00002,0.147436,0,0.014658
9812234,,,2,7,9,2,7,9,33,0.064694,0.086,0.000001,0.222222,0,0.001606
107048,,,3,56,59,3,56,59,19,0.180745,0.224276,0.000629,0.093466,7,0.001834
6250,,,5,9,14,5,9,14,23,0.117523,0.137051,0.000024,0.192308,7,0.004333
9606393,,,4,7,11,4,7,11,34,0.059986,0.071283,0.000553,0.181818,6,0.003727
9901307,,,1,3,4,1,3,4,33,0.062279,0.071786,0.000201,0.25,0,0.000751
9809293,,,2,2,4,2,2,4,33,0.062276,0.071714,0.000001,0.333333,0,0.001407
9606396,,,1,4,5,1,4,5,32,0.066465,0.078309,0.000058,0.3,4,0.001499
9901309,,,2,4,6,2,4,6,33,0.06238,0.073107,0.000002,0.3,4,0.001502
9712300,,,12,10,22,12,10,22,32,0.066457,0.080327,0.000296,0.145022,4,0.011872
9812427,,,11,8,19,11,8,19,33,0.062385,0.073387,0.000004,0.181287,4,0.008142
9810217,,,1,3,4,1,3,4,32,0.067137,0.080622,0,0.5,0,0.000782
9810265,,,2,8,10,2,8,10,31,0.071362,0.086041,0.000013,0.311111,0,0.003144
9901314,,,6,7,13,6,7,13,32,0.067041,0.081726,0.000154,0.121795,11,0.003976
9709425,,,5,1,6,5,1,6,42,0.040808,0.044358,0,0.133333,11,0.005542
9805396,,,6,5,11,6,5,11,32,0.065856,0.076291,0.000096,0.1,11,0.004523
9811423,,,5,4,9,5,4,9,35,0.056085,0.06442,0.000182,0.138889,8,0.004268
9901315,,,3,7,10,3,7,10,31,0.072048,0.090735,0.000003,0.288889,8,0.004659
9901316,,,4,9,13,4,9,13,32,0.067231,0.082859,0.000023,0.179487,2,0.0254
9811414,,,8,14,22,8,14,22,34,0.060717,0.07876,0.00004,0.097403,11,0.008043
9608341,,,5,1,6,5,1,6,37,0.049923,0.054379,0.000079,0.166667,0,0.009494
9708313,,,4,4,8,4,4,8,38,0.047572,0.051666,0.000001,0.392857,0,0.007043
9709267,,,8,3,11,8,3,11,32,0.065297,0.073709,0.000094,0.218182,0,0.012188
9812342,,,1,4,5,1,4,5,33,0.06433,0.083969,0.000012,0.2,0,0.001923
9808284,,,9,7,16,9,7,16,36,0.053354,0.06204,0.000027,0.091667,2,0.034293
9901321,,,5,6,11,5,6,11,30,0.075218,0.089567,0.000349,0.154545,8,0.004469
7180,,,4,46,50,4,46,50,25,0.108502,0.140975,0.000628,0.043793,11,0.002473
9901324,,,2,9,11,2,9,11,32,0.066833,0.08129,0.00008,0.181818,8,0.001254
9804337,,,10,8,18,10,8,18,31,0.07126,0.087751,0.000284,0.107843,8,0.011038
9803403,,,6,12,18,6,12,18,31,0.071287,0.088117,0.00037,0.101307,8,0.009501
9810474,,,2,6,8,2,6,8,32,0.066834,0.081454,0.000001,0.339286,8,0.001251
9706413,,,10,3,13,10,3,13,31,0.068848,0.077294,0.000022,0.121795,8,0.009452
9810369,,,2,2,4,2,2,4,32,0.066332,0.076924,0.000002,0.083333,1,0.002304
9810267,,,7,8,15,7,8,15,32,0.068087,0.087726,0.000028,0.333333,0,0.009139
9901329,,,3,6,9,3,6,9,32,0.066733,0.080321,0.000506,0.069444,7,0.002503
9703459,,,2,1,3,2,1,3,33,0.062601,0.073402,0.00002,0.166667,7,0.001297
9810375,,,1,1,2,1,1,2,34,0.05856,0.065498,0,0.5,7,0.000712
9808243,,,1,10,11,1,10,11,34,0.060284,0.075528,0.000001,0.118182,11,0.000634
9812304,,,4,11,15,4,11,15,36,0.053306,0.061933,0.000144,0.242857,8,0.006219
9805299,,,1,7,8,1,7,8,35,0.056995,0.069538,0,0.178571,8,0.001753
9904317,,,2,4,6,2,4,6,35,0.056933,0.068874,0.000004,0.166667,8,0.003589
9707262,,,8,1,9,8,1,9,40,0.04445,0.04961,0.000019,0.125,8,0.013029
9806233,,,1,3,4,1,3,4,32,0.067254,0.08274,0.000312,0.083333,1,0.000787
9710338,,,4,1,5,4,1,5,37,0.050414,0.055985,0.000003,0.05,13,0.002801
9905479,,,1,2,3,1,2,3,35,0.056741,0.06657,0.000029,0.166667,12,0.000787
9606424,,,1,1,2,1,1,2,44,0.037731,0.040469,0.000079,0,9,0.000571
9409239,,,1,1,2,1,1,2,43,0.039207,0.042316,0.000079,0,9,0.000568
9901339,,,4,2,6,4,2,6,37,0.050929,0.058468,0.000108,0.066667,8,0.002893
9901341,,,1,2,3,1,2,3,33,0.063047,0.074896,0.000018,0,11,0.000568
9710275,,,3,1,4,3,1,4,45,0.036372,0.038926,0,0.166667,7,0.002702
9801270,,,14,18,32,14,18,32,31,0.072303,0.095017,0.00008,0.094758,7,0.024819
9804433,,,8,11,19,8,11,19,32,0.068473,0.091543,0.000817,0.105263,2,0.071424
9704453,,,15,18,33,15,18,33,35,0.056844,0.068535,0.000743,0.052083,12,0.020492
9803334,,,2,5,7,2,5,7,32,0.067397,0.083788,0.000003,0.095238,12,0.00161
9810463,,,3,3,6,3,3,6,36,0.053573,0.060962,0.000019,0.2,12,0.00699
9901345,,,2,17,19,2,17,19,27,0.089518,0.110417,0.000127,0.19883,4,0.002933
9708315,,,2,11,13,2,11,13,33,0.062887,0.0763,0.000009,0.179487,4,0.001457
9806346,,,6,45,51,6,45,51,31,0.072026,0.094943,0.000131,0.125098,4,0.00844
202018,,,2,15,17,2,15,17,21,0.144238,0.173369,0.000219,0.25,7,0.0022
109181,,,2,11,13,2,11,13,21,0.140032,0.164974,0.000073,0.217949,7,0.00169
9902299,,,1,10,11,1,10,11,31,0.070933,0.08622,0.000003,0.281818,8,0.000698
9606436,,,1,2,3,1,2,3,32,0.066266,0.076507,0.000001,0.166667,4,0.000653
9901353,,,1,21,22,1,21,22,32,0.067873,0.08751,0.000241,0.194805,0,0.000648
9811371,,,3,8,11,3,8,11,33,0.064144,0.081672,0.000207,0.254545,0,0.004246
9806525,,,2,1,3,2,1,3,33,0.061168,0.068064,0,0.5,0,0.001139
9810453,,,3,6,9,3,6,9,34,0.060119,0.074022,0.000045,0.152778,0,0.002246
9810230,,,3,5,8,3,5,8,33,0.063263,0.077164,0.000003,0.339286,0,0.002246
9808276,,,2,11,13,2,11,13,32,0.067172,0.08369,0,0.384615,0,0.001207
9811420,,,1,7,8,1,7,8,33,0.06245,0.073185,0,0.410714,0,0.000571
9510453,,,3,3,6,3,3,6,29,0.079756,0.093004,0,0.333333,10,0.002198
105159,,,8,38,46,8,38,46,22,0.13689,0.172024,0.002444,0.11401,2,0.006633
108112,,,9,16,25,9,16,25,21,0.160878,0.193682,0.002714,0.108333,2,0.007274
11195,,,1,11,12,1,11,12,23,0.121952,0.148282,0.000008,0.060606,2,0.001127
202031,,,3,17,20,3,17,20,19,0.126003,0.146784,0.008129,0.102339,0,0.001763
103311,,,2,6,8,2,6,8,31,0.070895,0.083959,0.000001,0.178571,0,0.001253
110003,,,1,7,8,1,7,8,28,0.089362,0.113436,0.000831,0.178571,0,0.00068
105235,,,1,17,18,1,17,18,20,0.114911,0.135195,0.00008,0.117647,0,0.00068
108159,,,1,26,27,1,26,27,18,0.133788,0.154131,0.005945,0.054131,0,0.00068
9707438,,,8,5,13,8,5,13,34,0.060321,0.074259,0.000081,0.224359,12,0.009254
9803345,,,5,1,6,5,1,6,32,0.064407,0.071097,0.000157,0,13,0.003144
9803342,,,16,22,38,16,22,38,31,0.071905,0.091372,0.00133,0.168563,12,0.019237
9806457,,,3,2,5,3,2,5,35,0.056022,0.063968,0.000003,0.05,12,0.008567
202034,,,10,21,31,10,21,31,16,0.190295,0.217754,0.000977,0.149462,2,0.006456
201226,,,5,35,40,5,35,40,18,0.183052,0.216445,0.000404,0.103205,3,0.003709
202003,,,9,32,41,9,32,41,19,0.161411,0.19,0.000046,0.115854,2,0.006183
107005,,,4,36,40,4,36,40,21,0.147539,0.183481,0.0001,0.085256,2,0.003253
107123,,,7,9,16,7,9,16,23,0.129477,0.159018,0.000039,0.241667,2,0.005419
201277,,,4,11,15,4,11,15,20,0.148737,0.18202,0.000948,0.128571,9,0.003197
9606451,,,3,4,7,3,4,7,32,0.066363,0.077587,0.00001,0.119048,7,0.002341
9606452,,,4,2,6,4,2,6,45,0.036364,0.038928,0,0.333333,9,0.018006
9901365,,,6,6,12,6,6,12,27,0.085667,0.102914,0.000006,0.151515,6,0.007423
9901366,,,1,18,19,1,18,19,32,0.067389,0.084711,0.000002,0.076023,1,0.000914
9606455,,,1,3,4,1,3,4,28,0.086661,0.104298,0.002038,0.166667,10,0.000717
9804278,,,1,1,2,1,1,2,34,0.059602,0.070478,0,0.5,4,0.001327
9803375,,,7,3,10,7,3,10,33,0.063374,0.077779,0.000285,0.122222,4,0.034333
9901369,,,3,16,19,3,16,19,31,0.073566,0.101092,0.000113,0.131579,5,0.001917
9806473,,,1,3,4,1,3,4,31,0.071958,0.0902,0.000008,0.166667,0,0.000687
9901370,,,1,1,2,1,1,2,36,0.052843,0.058943,0,0,0,0.000626
9606461,,,2,7,9,2,7,9,34,0.060143,0.072884,0.000035,0.222222,4,0.002247
202047,,,1,2,3,1,2,3,22,0.138895,0.160152,0.000001,0.333333,6,0.000722
202048,,,1,48,49,1,48,49,21,0.16721,0.209303,0.000114,0.090561,2,0.000574
9908357,,,3,29,32,3,29,32,24,0.106674,0.141154,0.00003,0.058468,2,0.002643
108043,,,13,33,46,13,33,46,21,0.136349,0.165778,0.000163,0.117391,2,0.010175
111137,,,3,8,11,3,8,11,22,0.133417,0.158229,0.002187,0.188889,2,0.002239
111138,,,4,12,16,4,12,16,22,0.133638,0.160785,0.000008,0.171429,2,0.002812
111224,,,2,20,22,2,20,22,22,0.133846,0.163848,0.000082,0.19697,2,0.001481
112310,,,6,36,42,6,36,42,21,0.147729,0.179561,0.002811,0.106707,2,0.004985
106302,,,1,4,5,1,4,5,23,0.115183,0.146533,0.000001,0.05,2,0.000568
105155,,,5,86,91,5,86,91,24,0.142923,0.201735,0.021736,0.032479,8,0.003932
108193,,,5,14,19,5,14,19,21,0.142987,0.176015,0.000193,0.181287,2,0.003316
112329,,,2,62,64,2,62,64,21,0.154698,0.187054,0.000101,0.125,2,0.001142
111317,,,4,5,9,4,5,9,22,0.128962,0.151781,0.000003,0.166667,2,0.002769
112103,,,11,53,64,11,53,64,20,0.158572,0.196537,0.000823,0.133185,2,0.007898
105196,,,8,42,50,8,42,50,22,0.132143,0.163398,0.00114,0.1,2,0.006572
11375,,,3,19,22,3,19,22,24,0.10689,0.143465,0.00023,0.11039,2,0.002452
112119,,,7,26,33,7,26,33,22,0.146332,0.174663,0.000086,0.149621,2,0.004163
9707321,,,4,6,10,4,6,10,36,0.053784,0.062485,0.000008,0.077778,1,0.003007
9901378,,,6,9,15,6,9,15,33,0.064054,0.080198,0.000032,0.115385,7,0.01404
9810402,,,4,1,5,4,1,5,42,0.040805,0.04432,0,0.4,7,0.006135
9705324,,,4,1,5,4,1,5,35,0.056605,0.065539,0.000004,0,7,0.003749
9509293,,,1,1,2,1,1,2,33,0.0638,0.077752,0.000221,0,13,0.00177
9606471,,,2,2,4,2,2,4,41,0.042541,0.046699,0.000004,0.083333,13,0.001667
9808280,,,7,12,19,7,12,19,28,0.086932,0.106321,0.000064,0.239766,10,0.006904
9612374,,,12,2,14,12,2,14,28,0.086657,0.10423,0.000016,0.192308,10,0.010307
9803312,,,5,3,8,5,3,8,28,0.086683,0.104469,0.000126,0.214286,10,0.00583
9901235,,,3,8,11,3,8,11,28,0.08692,0.106077,0.000004,0.290909,10,0.003446
9810426,,,3,10,13,3,10,13,28,0.087817,0.109847,0.000462,0.205128,10,0.003467
9901385,,,2,3,5,2,3,5,30,0.073911,0.084469,0,0.45,13,0.001747
9806391,,,3,7,10,3,7,10,30,0.073949,0.084729,0.00008,0.255556,13,0.002285
9901387,,,1,6,7,1,6,7,41,0.042629,0.047952,0.000003,0.261905,1,0.000569
9706486,,,3,5,8,3,5,8,41,0.042579,0.047361,0.000053,0.178571,1,0.002494
9707541,,,9,14,23,9,14,23,32,0.066809,0.082095,0.000369,0.126482,4,0.042246
9806490,,,1,5,6,1,5,6,32,0.067504,0.084007,0,0.366667,2,0.007056
9811407,,,2,6,8,2,6,8,33,0.06407,0.080505,0,0.214286,2,0.00947
9807466,,,13,5,18,13,5,18,35,0.056349,0.066199,0.000029,0.127451,2,0.027222
9606478,,,2,7,9,2,7,9,33,0.063404,0.076566,0.000161,0.166667,4,0.001823
202064,,,1,33,34,1,33,34,16,0.182452,0.210668,0.000126,0.106061,2,0.000568
111269,,,4,31,35,4,31,35,21,0.151758,0.186879,0.000074,0.105042,2,0.003177
9606482,,,1,2,3,1,2,3,32,0.068148,0.086757,0.000002,0.166667,1,0.001163
9901395,,,2,4,6,2,4,6,33,0.063749,0.078916,0.000036,0.3,7,0.001725
9810215,,,13,7,20,13,7,20,36,0.053619,0.0627,0.000016,0.213158,8,0.015818
9806357,,,11,5,16,11,5,16,35,0.056444,0.066886,0.000062,0.233333,8,0.01306
9609480,,,25,5,30,25,5,30,34,0.059672,0.070363,0.000475,0.063218,4,0.069898
9810294,,,1,1,2,1,1,2,35,0.056317,0.064701,0,0.5,4,0.000657
202072,,,3,8,11,3,8,11,23,0.125733,0.148894,0.000318,0.236364,0,0.002013
108098,,,10,34,44,10,34,44,22,0.133712,0.166965,0.024459,0.087486,0,0.007632
202013,,,1,16,17,1,16,17,23,0.131879,0.159313,0.00018,0.132353,0,0.000692
106326,,,2,8,10,2,8,10,24,0.110359,0.1369,0.000012,0.066667,0,0.001266
9053,,,9,5,14,9,5,14,24,0.106758,0.12427,0.000033,0.186813,0,0.007509
8204,,,12,8,20,12,8,20,24,0.107833,0.127316,0.00027,0.142105,0,0.010648
9709485,,,8,5,13,8,5,13,29,0.081064,0.098439,0.015017,0.121795,4,0.018485
9812249,,,1,3,4,1,3,4,38,0.04851,0.054515,0,0.5,2,0.000883
9901402,,,1,12,13,1,12,13,34,0.060275,0.075601,0.000003,0.192308,11,0.000797
9808242,,,10,12,22,10,12,22,34,0.059617,0.0726,0.000536,0.119048,11,0.013201
9609302,,,5,1,6,5,1,6,40,0.04443,0.049234,0,0.3,11,0.006967
9712284,,,9,3,12,9,3,12,45,0.036368,0.039005,0.00009,0.219697,2,0.012103
9806336,,,24,12,36,24,12,36,31,0.071659,0.090238,0.00006,0.119048,7,0.021916
9811240,,,7,13,20,7,13,20,32,0.066962,0.081841,0.000278,0.15,2,0.007202
9807307,,,6,5,11,6,5,11,38,0.04849,0.054391,0.000009,0.209091,2,0.011733
9811479,,,10,15,25,10,15,25,27,0.085473,0.108072,0.002151,0.193841,2,0.016642
9809209,,,2,13,15,2,13,15,33,0.063131,0.076226,0.000005,0.233333,2,0.002503
9812392,,,15,32,47,15,32,47,31,0.07373,0.104818,0.001416,0.124884,7,0.018145
9810400,,,8,17,25,8,17,25,31,0.073052,0.100144,0.000642,0.118333,11,0.011114
