Source,Target
112337,9904221
112337,9807344
112337,9909411
112337,9804398
112337,1072
112337,1225
112337,104312
112337,108089
112337,102010
112337,9811323
112337,107056
112338,10240
112338,9091
112338,9350
112338,4105
112338,103052
112338,7181
112338,4114
112338,5267
112338,108100
112338,7066
112338,104220
112338,111130
112338,8222
112338,109217
112338,9811495
112338,9706281
112338,9910442
112338,9911341
112338,3184
112338,107123
112338,9906487
112338,6076
112338,103242
112338,105155
112338,6084
112338,9906375
112338,5064
112338,5321
112338,104266
112338,9703351
112338,9803212
112338,110414
112338,8016
112338,105297
112338,6099
112338,111317
112338,9911258
112338,8155
112338,102111
112338,9911364
112338,11234
112338,9911524
112338,12134
112338,104294
112338,106086
112338,4208
112338,12017
112338,9910387
112338,9705208
112338,7294
112338,107007
112340,9811265
112340,9812499
112340,109156
112340,11062
112340,9902385
7014,3233
7014,3203
7014,9805380
7014,9807358
7014,9702443
7014,9903489
7014,9706344
7014,9611433
7014,4059
7014,9809483
7014,9904452
112345,10240
112345,111130
112345,9091
112345,12017
112345,9706281
112345,9703351
112345,9903308
112345,111131
112345,2108
112345,105297
112345,4114
112345,108085
112345,110089
112345,9705208
112345,112119
112345,103258
112345,8056
112345,9910428
112345,9909469
112345,8222
112351,9908450
112351,101091
112351,9808324
112351,201287
112351,105064
112351,112014
112351,9902383
112351,111112
112351,9902354
112351,9908276
112351,9903542
112351,105336
112351,5263
9805435,9803239
9901382,9803408
9901382,9901341
9901382,9811270
112359,106245
112359,106247
112359,9904395
112359,201231
112359,106258
112359,9904279
112359,106264
112359,103065
112359,103074
112359,9911459
112359,9904292
112359,9510309
112359,9810471
112359,12333
112359,9810479
112359,9906481
112359,9807283
112359,9601243
112359,9812282
112359,2150
112359,9906362
112359,107082
112359,9906375
112359,9911370
112359,110283
112359,9908429
112359,9904338
112359,9910231
112359,112216
112359,9904219
112359,2141
112359,9802334
112359,106207
112359,9905381
112359,101350
112359,9906281
112359,10348
112359,9610481
112359,9810291
112359,9711348
112359,102006
112359,9808251
112359,9807228
112359,9912317
112360,108225
112360,9154
112360,111435
112360,9807344
112360,9902323
112360,9603208
112360,9811337
112360,101131
112360,9905474
112360,102290
112360,9902467
112360,9806292
112360,1301
112360,9811350
112360,9811291
112360,9811356
112360,9904221
112360,9905311
112360,103201
112360,9907362
112360,9810280
112360,9905415
112360,9904267
112360,9804398
112360,103215
112360,3312
112360,110067
112360,7350
112360,9903417
112360,9906234
112360,11132
112360,9903422
106108,101024
106108,104289
106108,8066
106108,8136
9909203,9812257
9909203,9811417
9909203,9701284
9909203,9807462
9909203,9704201
9909203,9701226
9909203,9812311
9909203,9907209
9909203,9709432
9909203,9906322
9909203,9809427
9909203,9904404
9909203,9706329
9909203,9907544
9909203,9809433
106308,9504219
106308,9807204
106308,9808389
106308,7005
106308,9806537
106308,9411211
106308,9710349
106308,9505391
106308,103217
106308,9512370
106308,9507253
106308,101016
106308,9411384
106308,9905339
106308,9708346
106308,9902341
9805439,9704272
9805439,9705304
9805439,9704277
9805439,9506374
9805439,9612313
9805439,9803368
9805439,9602281
9805439,9707354
9805439,9603404
9805439,9707482
9805439,9710335
106113,2291
106113,9712429
106113,9705452
106113,9907533
106113,9707342
106113,7357
9902475,9808256
9902475,9709245
9902475,9711204
9902475,9810534
9902475,9706279
9902475,9710441
9902475,9603212
9902475,9612461
9902475,9607439
9902475,9609487
9902475,9711281
9902475,9711448
9902475,9805402
9902475,9706331
9902475,9803450
9902475,9811390
9902475,9805407
9805447,9607202
9805447,9707334
9805447,9602424
9805447,9710441
9805447,9604298
9805447,9706331
9805447,9603212
9805447,9604266
9805447,9604302
9805447,9605359
9805365,9709415
9612235,9512336
9612235,9506452
9612235,9602275
9612235,9411211
9609451,9512277
9609451,9606445
9609451,9601382
9609451,9608415
9909215,9610544
9909215,9901231
9805451,9712244
9805451,9705251
9805451,9712372
9805451,9704357
9805451,9705304
9805451,9707316
9805451,9707259
9711231,9709408
9711231,9703313
9711231,9709203
9711231,9707316
9711231,9705221
9711231,9707251
9711231,9704378
9711231,9702443
9711231,9704412
9804275,9608406
9804275,9603202
9804275,9702276
9804275,9603414
9804275,9505288
9804275,9801356
9804275,9703437
9804275,9502224
9804275,9604376
9804275,9608211
9804275,9602324
9804275,9705390
9804275,9602265
9804275,9706520
9804275,9610266
9804275,9706524
9804275,9511454
9804275,9705252
9804275,9702310
9804275,9503404
9804275,9703213
9804275,9701294
9804275,9610543
9804275,9605406
9804275,9502338
9804275,9804215
9804275,9610425
9804275,9603261
9804275,9703298
9804275,9704245
9804275,9602262
9804275,9706311
9804275,9608392
9804275,9709386
9804275,9707217
9804275,9708372
9804275,9505238
9804275,9504217
9804275,9611259
9804275,9610212
9804275,9610471
9804275,9510377
9804275,9604202
9804275,9708396
9804275,9703277
9804275,9612349
9804275,9511409
9804275,9603314
9804275,9705235
9804275,9505397
9804275,9603448
9804275,9703290
9804275,9703291
9804275,9605465
106311,105312
106311,102145
106311,102146
106311,102147
106311,102331
106311,102344
106311,106089
106311,102122
106311,104034
106311,102157
106311,103280
106311,9611217
106311,102163
106311,9805378
106311,103048
106311,102324
106311,103067
106311,102204
106311,9337
9901386,9608480
9901386,9802241
9901386,9705254
9901386,9511430
9901386,9711308
9901386,9809485
9901386,9802374
9901386,9810512
9901386,9803313
9901386,9703220
9901386,9704222
9901386,9606230
9901386,9803453
9901386,9805470
9901386,9711327
9909221,9709376
9909221,9904320
9909221,9611218
9909221,9705286
9909221,9803256
9909221,9908336
9909221,9711440
9909221,9806253
9909221,9706270
9909221,9609504
9612237,9512434
9612237,9510311
9612237,9605385
9612237,9602380
9612237,9606381
9612237,9603359
106130,9901386
106130,9708227
106130,9511388
9805460,9802299
9805460,9710223
9705339,9611465
9805368,9710209
9805368,9711363
9805368,9706309
9805368,9802209
9805368,9604364
9805368,9606411
9805368,9507212
9805368,9709473
9805368,9803299
9805368,9607372
9805368,9505385
9805368,9606360
9805368,9712537
9805368,9706426
9805368,9505275
9805368,9712495
9805368,9705339
9805368,9803365
9612238,9610440
7020,9903407
7020,9912343
104131,9905381
104131,11217
104131,9904279
104131,9908429
104131,9906481
104131,11058
104131,9910420
104131,6229
104131,9910231
104131,9911481
104131,3066
104131,11263
9805467,9712284
7021,9707201
7021,4243
7021,9906366
7021,9608359
7021,9705386
7021,9907559
7021,9906365
7021,9807278
106140,105056
106140,103235
106140,12100
106140,106025
106140,11311
106140,102131
106140,6238
106140,9811448
106140,9811428
106140,102010
106140,105084
106140,105267
9909235,9907512
9909235,9906289
9909235,9711226
9910201,9905264
9910201,9712369
9910201,9904370
9910201,9706260
9910201,9902334
9910201,9705244
9910201,9704249
9910201,9512380
9910201,9909244
9910201,9903230
9910201,9802300
9805471,9805217
9805471,9804398
9910204,9810322
9910204,9903364
9910204,9810437
9910205,9808456
9910205,9703299
9910205,9701253
9910205,9705414
9910205,9808327
9910205,9712392
9910205,9812361
9910205,9903435
9910205,9702392
9910205,9706509
9910205,9810382
9910205,9906381
9910205,9804307
9910205,9703288
9910205,9810387
9910205,9604445
9910205,9901208
9910205,9906525
9910205,9811500
9910205,9808224
9910205,9807216
9910205,9907234
9910205,9712291
9910205,9709292
9910205,9505385
9910205,9703337
9910205,9707207
9910205,9703276
9910205,9811363
9910205,9808304
9910205,9608241
9910205,9510419
9910205,9506228
9910205,9606261
9910205,9511391
9910205,9611465
9910205,9902392
9910205,9809396
9910205,9906275
9910205,9807327
9910206,9908288
9910206,9902226
9910206,9707301
9910206,9708311
9910206,9711304
9910206,9807417
9910206,9807452
9910206,9706331
9910206,9702364
9910206,9807293
9910209,9607233
9910209,9703298
9910209,9704325
9910209,9610534
9910209,9907240
9910209,9711292
9910209,9608491
9910209,9703404
9910209,9712302
9910209,9805424
9910209,9707313
9910209,9708306
9910209,9712467
9910209,9701294
9910209,9707481
9910209,9903260
9910209,9802365
9910209,9712222
9910209,9711391
9910211,9606482
9910211,9901265
9910211,9608450
9910211,9608430
9910211,9702337
9910211,9704249
9910211,9612394
9910211,9512380
9910211,9709484
9910211,9908386
9910211,9906497
9910213,9712259
9910213,9906539
9910213,9710389
9910213,9706223
9910213,9607281
9910213,9809531
9910213,9810484
9910213,9605301
9910213,9904248
9910213,9710425
9910213,9603391
9910213,9707517
9910213,9605342
9910213,9805461
9910214,9705347
9910214,9704452
9910214,9906501
9910214,9901319
9910214,9805209
9910214,9804425
9910214,9804429
9910214,9705357
9910214,9809490
9910214,9709267
9910214,9808404
9910214,9901207
9910214,9709273
9910214,9801306
9910214,9704399
9910214,9709443
9910214,9703354
9910214,9703327
9910214,9610400
9910214,9706274
9910214,9702244
9910214,9804453
9910214,9809574
9910214,9709417
9910214,9909482
9910214,9805485
9910214,9701423
9910214,9906417
9910214,9610477
9910214,9909353
9910214,9901306
9910214,9903550
9910215,9806496
9910215,9802401
9910215,9905316
9910215,9907521
9910215,9712201
9910215,9809207
9910215,9907314
9910215,9811495
9910215,9608404
9910215,9803385
9910215,9704278
9910215,9811447
9910215,9903428
9910215,9812475
9910215,9706300
9910216,9803419
9910216,9610451
9910219,9902232
9910219,9612217
9910219,9903338
9910219,9707466
9910219,9807258
9910219,9805247
9910220,9710336
9910220,9512225
9910220,9711266
9910220,9705219
9910220,9803428
9910220,9603237
9910220,9809505
9910220,9901288
9910220,9609449
9910220,9907517
9910220,9711280
9910220,9601360
9910220,9801456
9910220,9703349
9910220,9710335
9910220,9904413
9910220,9901278
9910220,9705253
9910221,9810240
9910221,9711362
9910221,9510403
9910221,9812229
9910221,9801222
9910221,9806471
9910221,9603237
9910221,9708299
9910221,9704268
9910221,9812358
9910221,9711248
9910221,9608466
9910221,9908499
9910221,9705253
9910221,9710550
9910221,9812375
9910221,9612313
9910221,9802394
9910221,9904283
9910221,9810333
9910221,9709507
9910221,9609503
9910221,9801456
9910221,9512225
9910221,9801443
9910221,9806308
9910221,9804294
9910221,9609512
9910221,9609449
9910221,9810475
9910221,9812267
9910221,9906286
9910221,9905437
9910221,9601360
9910221,9803314
9910221,9610323
9910221,9903535
9910221,9503414
9910221,9707251
9910221,9709243
9910221,9805422
9910221,9807418
9910221,9802299
9910223,9810241
9910223,9806402
9910223,9704353
9910223,9710222
9910223,9910224
9910223,9501201
9910223,9802262
9910223,9703319
9910223,9702266
9910223,9606238
9910223,9903328
9910223,9905249
9910223,9610467
9910223,9803493
9910223,9712209
9910223,9805224
9910223,9405418
9910223,9907431
9910223,9604333
9910223,9605392
9910223,9504431
9910223,9904304
9910223,9808242
9910223,9907509
9910223,9512442
9910223,9701308
9910224,9904304
9910224,9905249
9910224,9502291
9910224,9803493
9910224,9907431
9910224,9703319
9910224,9504431
9910224,9910223
9910225,9807219
9910225,9908290
9910225,9908227
9910225,9909574
9910225,9804233
9910225,9908235
9910225,9810509
9910225,9903502
9910225,9903503
9910225,9906512
9910225,9811473
9910225,9908310
9910225,9908248
9910225,9908314
9910225,9811227
9910225,9812445
9910225,9812510
9910225,9904353
9910225,9711395
9910225,9711396
9910225,9905448
9910225,9905523
9910225,9906478
9910225,9909296
9910225,9804403
9910225,9908212
9910225,9909419
9910225,9906551
9910225,9812287
9910226,9707393
9910226,9701421
9910226,9808481
9910226,9805228
9910226,9806493
9910226,9907487
11387,9909254
11387,9912457
11387,9703351
11387,9903308
11387,7181
11387,5134
11387,9808205
11387,9705208
11387,9905240
11387,9712537
11387,5007
11387,9612444
11387,9909469
11387,102046
11387,3184
11387,11234
11387,9911524
11387,9912231
11387,9706281
11387,6127
11387,4208
11387,9909425
11387,9912435
11387,4085
11387,9906487
11387,8056
11387,2108
11387,9811390
9910228,9712400
9910228,9808433
9910228,9808443
9910228,9812488
9910228,9902214
9910229,9906401
9910229,9803301
9910229,9807335
9910229,9909372
9910229,9804221
9910229,9808469
9910230,9612400
9910230,9811427
9910230,9601332
9910230,9607446
9910230,9807321
9910230,9806426
9910230,9606383
9910230,9904301
9910230,9705391
9910231,9905536
9910231,9807235
9910231,9812360
9910231,9903340
9910231,9902283
9910231,9907532
9910231,9808205
9910231,9807310
9910231,9808269
9910231,9904279
9910231,9904395
9910231,9808333
9910231,9903203
9910231,9905381
9910231,9906470
9910231,9906281
9910231,9901228
9910231,9907400
9910231,9909428
9910231,9807353
9910231,9906362
9910231,9808251
9910231,9809596
9910231,9904382
9910231,9812475
9910233,9805376
9910233,9810484
9910233,9809590
9910233,9612388
9910233,9806222
9910233,9609279
9910235,9909496
9910235,9906513
9910235,9905221
9910235,9906542
9910236,9906497
9910236,9906434
9910236,9907335
9910236,9811472
9910236,9706260
9910236,9610455
9910236,9904408
9910236,9908442
9910236,9810333
9910236,9701278
9910236,9708222
9910236,9607392
9910236,9512356
9910236,9710245
9910236,9604330
9910236,9908395
9910236,9608365
9910236,9903535
9910236,9902334
9910236,9507262
9910236,9703353
9910236,9909530
9910236,9802300
9910236,9903230
9910237,9906434
9910237,9707523
9910237,9512356
9910237,9809417
9910237,9908395
9910237,9908386
9910237,9608365
9910237,9706260
9910237,9701278
9910237,9908408
9910237,9908442
9910237,9802300
9910237,9902334
9910238,9903498
9910238,9802379
9910238,9809229
9910238,9809230
9910238,9809423
9910238,9804241
9910238,9812371
9910238,9904468
9910238,9904278
9910238,9707481
9910238,9903260
9910238,9904479
9910238,9907489
9910238,9903355
9910238,9907240
9910238,9608491
9910238,9812205
9910238,9701294
9910238,9807421
9910238,9805424
9910238,9801397
9910238,9711287
9910238,9711391
9910238,9611388
9910238,9802365
9910238,9704245
106149,10240
106149,12354
106149,9907435
106149,12134
106149,103179
106149,9356
106149,101231
106149,106128
106149,11251
106149,105204
106149,104021
106149,12313
106149,9907423
9910240,9906338
9910240,9905480
9910240,9803241
9910240,9606474
9910240,9708439
9910240,9903436
9910240,9801268
9910240,9705234
9910240,9806484
9910240,9608343
9910240,9902484
9910240,9904507
9910240,9806526
9910245,9906528
9910245,9512380
9910245,9904434
9910245,9711268
9910245,9607418
9910246,9904257
9910246,9909250
9910246,9811267
9910246,9707398
9910246,9806218
9910246,9810510
9910246,9907478
9910246,9807511
9910246,9809531
9910246,9901404
9910246,9907421
9910246,9805343
9910246,9703267
9910246,9710565
9910246,9901350
9910246,9904297
9910246,9712493
9910246,9809501
9910246,9803440
9910246,9809458
9910246,9808498
9910246,9904245
9910246,9904248
9910246,9809524
9910246,9902267
9910247,9904353
9910247,9804290
9910247,9711395
9910247,9711396
9910247,9804403
9910247,9804233
9910247,9908235
9910247,9810509
9910247,9906512
9910247,9811473
9910247,9810514
9910247,9905523
9910247,9908310
9910247,9908248
9910247,9808444
9910247,9812445
9910247,9812510
9910247,9812287
9510323,9507262
9910250,9907472
9910250,9709442
9910250,9708452
9910250,9612398
9910250,9408366
9910250,9911504
9910250,9805233
9910250,9903282
9910250,9806259
9910250,9803445
9910250,9601302
9910250,9711223
9910250,9609400
9910250,9806404
9910250,9707263
9910251,9702201
9910251,9903341
9910251,9807513
9910252,9803445
9910252,9903282
9910252,9806467
9910252,9806484
9910252,9808467
9910252,9811382
9910252,9503464
9910252,9606399
9910252,9903436
9910252,9907231
9910253,9905283
9910253,9810409
9910253,9903516
9910253,9903515
9910253,9902483
9910253,9805341
9910253,9905551
9910254,9908480
9910254,9908227
9910254,9908360
9910254,9804233
9910254,9908235
9910254,9810509
9910254,9903502
9910254,9903503
9910254,9906512
9910254,9811473
9910254,9810514
9910254,9905523
9910254,9908310
9910254,9908248
9910254,9812445
9910254,9812510
9910254,9904353
9910254,9711395
9910254,9711396
9910254,9909419
9910254,9906478
9910254,9804403
9910254,9808444
9910254,9812287
9910255,9907328
9910255,9909377
9910255,9708419
9910255,9812486
9910255,9909255
9910255,9811337
9910255,9904266
9910255,9904267
9910255,9905474
9910255,9811378
9910255,9904272
9910255,9907218
9910255,9812483
9910255,9811350
9910255,9901209
9910255,9811353
9910255,9811356
9910255,9905311
9910255,9805217
9910255,9908515
9910255,9904262
9910255,9810280
9910255,9905395
9910255,9909555
9910255,9811501
9910255,9909294
9910255,9903294
9910255,9904433
9910255,9903538
9910255,9901299
9910255,9907380
9910255,9909558
9910255,9902263
9910255,9901368
9910255,9903417
9910255,9811440
9910255,9904318
9910255,9906549
9910255,9907520
9910255,9902273
9910255,9907522
9910255,9905219
9910255,9905221
9910255,9903422
9910255,9907401
9910255,9905227
9910255,9904220
9910255,9703337
9910255,9909411
9910255,9807344
9910255,9906265
9910255,9811291
9910255,9905500
9910255,9907447
9910255,9906400
9910255,9909392
9910255,9909218
9910255,9904355
9910255,9811428
9910255,9902310
9910255,9908328
9910255,9904380
9910255,9904234
9910255,9903475
9910255,9905295
9910255,9908205
9910255,9804398
9910255,9908208
9910255,9904232
9910255,9907347
9910255,9908469
9910255,9904425
9910255,9811448
9910255,9905423
9910255,9909567
9910255,9908505
9910255,9904510
9910256,9905410
9910256,9908526
9910257,9906434
9910257,9903363
9910257,9806471
9910257,9908268
9910257,9811471
9910257,9909202
9910257,9908371
9910257,9706260
9910257,9507262
9910257,9904408
9910257,9604387
9910257,9512356
9910257,9802405
9910257,9808487
9910257,9909224
9910257,9802300
9910257,9604330
9910257,9908395
9910257,9709484
9910257,9908404
9910257,9903230
9910257,9909559
9910257,9908474
9910257,9909244
9910257,9612394
9910257,9902334
9910260,9501384
9910260,9901384
9910260,9803266
9910260,9606301
9910260,9908377
9910261,9905536
9910261,9905220
9910261,9901254
9910261,9901320
9910261,9806540
9910261,9802314
9910261,9907532
9910261,9807310
9910261,9806387
9910261,9904338
9910261,9802328
9910261,9807386
9910261,9711259
9910261,9807325
9910261,9802334
9910261,9805219
9910261,9802340
9910261,9811495
9910261,9611369
9910261,9901228
9910261,9807283
9910261,9811447
9910261,9812344
9910261,9812282
9910261,9812475
9910261,9807228
9910261,9812426
9910261,9904382
9910262,9806344
9910262,9807448
9910262,9901222
9910263,9811472
9910263,9906434
9910263,9806471
9910263,9908232
9910263,9802300
9910263,9907307
9910263,9801326
9910263,9409255
9910263,9908400
9910263,9809594
9910263,9907514
9910263,9812471
9910263,9909210
9910263,9502363
9910263,9511388
9910263,9909245
9910263,9902334
9910267,9907360
9910267,9907425
9910267,9705442
9910267,9806279
9910267,9708456
9910267,9709356
9910267,9903402
9910267,9803391
9910267,9812236
9910267,9807501
9910267,9807336
9910267,9810457
9910267,9905215
9910267,9906206
9910267,9707409
9910268,9904494
9910269,9904491
9910269,9611397
9910269,9811334
9910269,9809352
9910269,9612362
9910269,9711244
9910269,9712400
9910269,9611239
9910269,9904348
9910269,9701342
9910269,9603423
9910269,9705442
9910269,9907428
9910269,9902214
9910269,9901351
9910269,9812328
9910269,9804265
9910269,9806315
9910269,9709356
9910269,9808433
9910269,9903218
9910269,9705337
9910270,9907216
9910270,9904225
9910270,9806387
9910270,9903252
9910270,9905254
9910270,9812360
9910270,9903353
9910270,9903308
9910270,9904382
9910271,9703290
9910271,9807423
9910271,9905413
9910271,9803454
9910271,9803277
9910273,9904393
9910273,9904483
9910273,9908508
9910273,9707431
9910274,9803256
9910274,9611218
9910274,9707223
9910275,9712257
9910275,9908482
9910275,9707435
9910275,9605398
9910275,9812230
9910275,9702409
9910275,9903370
9910275,9907211
9910275,9802252
9910275,9601293
9910275,9807246
9910275,9609360
9910275,9806354
9910275,9711470
9910275,9801238
9910275,9608472
9910275,9806361
9910275,9707290
9910275,9904282
9910275,9603271
9910275,9605408
9910275,9811489
9910275,9607397
9910275,9903238
9910275,9907505
9910275,9802441
9910275,9703211
9910275,9509424
9910275,9712305
9910275,9710451
9910275,9704457
9910275,9802422
9910275,9801271
9910275,9906233
9910275,9710473
9910275,9903549
9910275,9908286
9910275,9602239
9910275,9710401
9910275,9606211
9910275,9609444
9910275,9605447
9910275,9907428
9910275,9909260
9910275,9612364
9910275,9906224
9910275,9903245
9910275,9610323
9910275,9908309
9910275,9909334
9910275,9601367
9910275,9905252
9910275,9609434
9910275,9805275
9910275,9603420
9910275,9609210
9910275,9806430
9910275,9906341
9910275,9711234
9910275,9610224
9910275,9604452
9910275,9909349
9910275,9605351
9910275,9808361
9910275,9606385
9910275,9903214
9910275,9909536
9910275,9606256
9910275,9807281
9910275,9712499
9910275,9811316
9910275,9607286
9910275,9712376
9910275,9906298
9910275,9610358
9910275,9712254
9910276,9711384
9910276,9811346
9910277,9907328
9910277,9809217
9910277,9907522
9910277,9901443
9910277,9806263
9910277,9904262
9910277,9812489
9910277,9904266
9910277,9807415
9910277,9908369
9910277,9904211
9910277,9806292
9910277,9709397
9910277,9902423
9910277,9709465
9910277,9803290
9910277,9811291
9910277,9712542
9910277,9802267
9910277,9812486
9910277,9904232
9910277,9810410
9910277,9811337
9910277,9812221
9910277,9610354
9910277,9709364
9910277,9705417
9910277,9904504
9910277,9809467
9910277,9906327
9910277,9804398
9910277,9906431
9910278,9809321
9910278,9705442
9910278,9906319
9910278,9907389
9910278,9906545
9910279,9702337
9910279,9612227
9910279,9602369
9910279,9704202
9910279,9610237
9910279,9705442
9910279,9906253
9910279,9611347
9910279,9804372
9910279,9811477
9910279,9904216
9910279,9712349
9910279,9611422
9910279,9609248
9910279,9611362
9910279,9605354
9910279,9603307
9910279,9703215
9910279,9705394
9910279,9906356
9910279,9909242
9910279,9812219
9910279,9707517
9910280,9908361
9910280,9907298
9910283,9812320
9910283,9606211
9910283,9812472
9910283,9808299
9910283,9903404
9910283,9803277
9910283,9609331
9910283,9807423
9902483,9704448
9902483,9611272
9902483,9707448
9902483,9806404
9902483,9611397
9902483,9706545
9902483,9512328
9902483,9606399
9902483,9805341
9902483,9803445
9910286,9807216
9910286,9903329
9910286,9812307
9910286,9906469
9910286,9903464
9910286,9810387
9910286,9904399
9910287,9708421
9910287,9905542
9910287,9704417
9910287,9612367
9910287,9901432
9910287,9909266
9910287,9907542
9910287,9804247
9910287,9803480
9910287,9907482
9910287,9809244
9910287,9701342
9910287,9902303
9910287,9908385
9910287,9901221
9910287,9707430
9910287,9703275
9910287,9802258
9910287,9611374
9910287,9908529
9910287,9906230
9910287,9807480
9910287,9909435
9910287,9808317
9910290,9802273
9910291,9803328
9910291,9803457
9910291,9804363
9910291,9806278
9910291,9706441
9910291,9805451
9910291,9706316
9910291,9802394
9910291,9704412
9910291,9903453
9910291,9902239
9910291,9905312
9910291,9909478
9910291,9811249
9910291,9610283
9910291,9710509
9910291,9805422
9910291,9902256
9910291,9809329
9910291,9909298
9910291,9707251
9910291,9707259
9910291,9701233
9910295,9909296
9910295,9904353
9910295,9804290
9910295,9711395
9910295,9711396
9910295,9908360
9910295,9804233
9910295,9906346
9910295,9902394
9910295,9812445
9910296,9903425
9910296,9707395
9910296,9905220
9910296,9901254
9910296,9712392
9910296,9808265
9910296,9702412
9910296,9905549
9910296,9808224
9910296,9810371
9910296,9901260
9910296,9712535
9910296,9801391
9910296,9808412
9910296,9610540
9910296,9807327
9910296,9505248
9910296,9808304
9910296,9609443
9910296,9808232
9910296,9903465
9910296,9811498
9910296,9707435
9910296,9811500
9910296,9812463
9910296,9807216
9910296,9606388
9910296,9612447
9910296,9808379
9910297,9905312
9910297,9712225
9910297,9701396
9910297,9904214
9910297,9802361
9910297,9812396
9910298,9611362
9910298,9810443
9910298,9712551
9910298,9804297
9910298,9712359
9910298,9609487
9910298,9707281
9910298,9811443
9910298,9804277
9910298,9902230
9910298,9707256
9910298,9812378
9910298,9511391
9910299,9907545
9910299,9811272
9910299,9810313
9910299,9909388
9910299,9710436
9910299,9909203
9910299,9801430
9910299,9905239
9910299,9812504
9910299,9809433
9910299,9611292
9910299,9903389
9910299,9902430
9910299,9709432
9910299,9906210
9910299,9701284
9910299,9807462
9910299,9810278
9910299,9810216
9910299,9906485
9910299,9903478
9910299,9706377
9910299,9901304
9910299,9909369
9910299,9905525
9910301,9705442
9910301,9808443
9910301,9906419
9910306,9804288
9910306,9903282
9910306,9806491
9910306,9803445
9910306,9606399
9910308,9807216
9910308,9901433
9910308,9905536
9910308,9903209
9910308,9908513
9910309,9906305
9910309,9809379
9910309,9906340
9910309,9702376
9910309,9708426
9910309,9708207
9910309,9806514
9910309,9908323
9910309,9908372
9910309,9902327
9910309,9905337
9910309,9710463
9910309,9809215
9910310,9710427
9910310,9805380
9910310,9909445
9910310,9807358
9910310,9611433
9910310,9809483
9910310,9711227
9910310,9908334
9910310,9704207
9910310,9902451
9910310,9908337
9910310,9901283
9910310,9710270
9910310,9806390
9910310,9806232
9910310,9801252
9910310,9810527
9910310,9712251
9910310,9905372
9910310,9805342
9910310,9906261
9910311,9802304
9910311,9805473
9910311,9805346
9910311,9704452
9910311,9803333
9910311,9809453
9910311,9807278
9910311,9701423
9910311,9809489
9910311,9610477
9910311,9801271
9910311,9801306
9910311,9804285
9910311,9802238
105227,9602272
105227,9905411
105227,103047
105227,9801356
105227,9704396
105227,9704333
105227,9411260
105227,9911311
105227,103313
105227,9712534
105227,9805335
105227,9605465
105227,9905435
105227,9907228
105227,3165
105227,107294
105227,9608480
105227,9409371
105227,9703268
105227,9703208
105227,9909225
105227,9804462
105227,9904370
105227,2166
105227,9901239
105227,9810424
105227,9805241
105227,9909244
9910313,9904353
9910313,9711395
9910313,9711396
9910313,9804403
9910313,9804233
9910313,9906346
9910313,9810509
9910313,9903502
9910313,9903503
9910313,9906512
9910313,9811473
9910313,9810514
9910313,9905523
9910313,9906478
9910313,9908310
9910313,9906551
9910313,9808444
9910313,9812510
9910314,9811265
9910314,9905220
9910314,9811463
9910314,9612232
9910314,9810315
9910314,9611277
9910314,9807310
9910314,9811379
9910314,9808272
9910314,9811282
9910314,9705366
9910314,9702359
9910314,9811481
9910314,9809554
9910314,9807325
9910314,9802334
9910314,9810272
9910314,9903334
9910314,9509410
9910314,9710371
9910314,9808293
9910314,9906470
9910314,9809596
9910314,9808301
9910314,9611293
9910314,9905202
9910314,9712307
9910314,9904249
9910314,9805266
9910314,9906297
9910314,9901243
9910314,9904279
9910315,9905568
9910315,9811355
9910315,9907524
9910315,9903476
9910315,9805494
9910315,9805448
9910315,9710441
9910315,9707451
9910315,9603212
9910315,9805486
9910316,9807264
9910316,9902354
9910316,9806387
9910316,9808324
9910316,9710533
9910316,9908276
9910316,9710431
9910316,9902383
9910316,9908450
9910316,9902206
9910316,9808367
9910318,9802432
9910318,9804353
9910318,9805316
9910318,9803237
9910318,9808262
9910318,9806345
9910318,9907467
9910318,9904320
9910318,9807405
9910318,9907470
9910318,9711440
9910318,9906289
9910318,9605330
9910318,9807251
9910318,9802357
9910318,9701289
9910318,9806404
9910318,9612250
9910318,9711387
9910318,9907465
9910320,9908352
9910320,9811201
9910320,9807235
9910320,9901254
9910320,9705228
9910320,9907466
9910320,9706315
9910320,9702412
9910320,9905549
9910320,9808224
9910320,9707395
9910320,9808265
9910320,9807327
9910320,9505248
9910320,9901345
9910320,9811363
9910320,9711473
9910320,9810536
9910320,9904233
9910320,9811498
9910320,9907499
9910320,9811500
9910320,9507378
9910320,9806382
9910320,9808232
9910320,9907275
9910320,9909428
9910320,9903465
9910320,9606388
9910323,9608352
9910323,9708272
9910323,9701283
9910323,9807373
9910323,9903471
9910323,9711504
9910323,9704213
9910323,9712249
9910323,9810232
9910323,9901369
9910323,9812251
9910323,9806494
9910323,9612447
9910325,9708481
9910325,9804306
9910325,9903220
9910325,9806279
9910325,9807336
9910325,9812236
9910325,9606477
9910326,9607292
9910326,9709356
9910326,9711417
9910327,9805260
9910327,9905209
9910327,9903204
9910327,9908237
9910327,9611223
9910330,9909459
9910330,9811375
9910332,9803491
9910332,9803493
9910332,9809417
9910332,9708395
9910332,9709484
9910332,9710413
9910332,9701390
9910332,9905264
9910332,9811263
9910332,9901330
9910332,9602366
9910332,9703284
9910332,9703278
9910332,9805335
9910332,9909336
9910332,9704436
9910332,9809338
9910332,9406299
9910332,9704222
9910332,9812357
9910334,9802370
