Id,Label,timeset,modularity_class,componentnumber,strongcompnum,clustering
210010,,,7,0,18361,0.147436
302209,,,13,0,18365,0.281046
301163,,,13,0,18364,0.087121
103255,,,13,0,18363,0.225146
212002,,,13,0,18362,0.137853
9609272,,,0,0,18366,0.041667
9812511,,,7,0,18369,0
9802264,,,4,0,18368,0.133537
9507214,,,4,0,18367,0.272727
9405275,,,41,0,18370,0.166667
210160,,,0,0,18371,0.083333
111354,,,1,0,18372,0.25
111238,,,19,0,18373,0.02381
208061,,,2,0,18374,0.145833
9802250,,,12,0,18375,0.2
112244,,,9,0,18376,0
9711445,,,9,0,18377,0
212067,,,2,0,18378,0.115385
209335,,,2,0,18379,0.233333
210121,,,2,0,18380,0.404762
9071,,,9,0,18381,0
9905238,,,7,0,18382,0.108333
9702347,,,12,0,18383,0.333333
7324,,,41,0,18384,0
9907413,,,3,0,18385,0.083333
11007,,,7,0,18387,0.111905
8015,,,2,0,18386,0.179803
1186,,,19,0,18388,0.160714
102154,,,12,0,18389,0.2
111018,,,3,0,18391,0.166667
12164,,,3,0,18390,0.086842
12329,,,9,0,18392,0
203077,,,20,0,18394,0.291667
3173,,,20,0,18393,0.321429
9912418,,,4,0,18395,0.2
207272,,,7,0,13541,0.186813
9403260,,,2,0,18396,0
106061,,,20,0,18397,0
210280,,,20,0,18398,0.19697
9803461,,,41,0,18399,0.318182
9809236,,,0,0,18400,0.02381
105036,,,4,0,15193,0.071429
210311,,,9,0,18401,0.269231
9301214,,,0,0,18402,0
302082,,,19,0,18405,0.137879
204160,,,19,0,18404,0.126374
207342,,,19,0,18403,0.058937
9806262,,,4,0,18406,0.3
9911282,,,7,0,18407,0.198718
206031,,,2,0,18408,0.238095
9708308,,,19,0,18409,0.2
210409,,,2,0,18411,0.160969
209300,,,2,0,18410,0.186813
12121,,,2,0,18412,0.175824
9707479,,,41,0,18413,0.166667
102043,,,1,0,18414,0.123188
9089,,,1,0,10739,0.174242
210128,,,19,0,18415,0.071429
9504317,,,4,0,18416,0.5
206173,,,12,0,18417,0.5
9605205,,,1,0,18418,0.25
207033,,,7,0,18421,0.166667
204245,,,7,0,18420,0.209091
9504341,,,7,0,18419,0
209220,,,12,0,18422,0.095833
5325,,,4,0,7833,0.231618
9098,,,0,0,18423,0.4
9910418,,,2,0,18424,0
9608467,,,1,0,18425,0.083333
9310214,,,7,0,18426,0
211436,,,9,0,18428,0.05
9803442,,,9,0,18427,0.211111
9803474,,,4,0,18429,0.333333
9808374,,,4,0,18430,0
205324,,,2,0,18431,0.333333
301075,,,20,0,18432,0.248366
9403309,,,1,0,18433,0
1195,,,2,0,18434,0.224265
9076,,,2,0,18435,0.222222
9124,,,9,0,18436,0.166667
209030,,,41,0,11072,0.17029
103033,,,4,0,9495,0.076577
209185,,,11,0,11063,0.102564
9804447,,,12,0,18437,0
9904482,,,18,0,18438,0.5
9805491,,,19,0,18439,0
302259,,,4,0,18441,0.095
9068,,,4,0,18440,0.067151
2124,,,19,0,18443,0
9908344,,,19,0,18442,0
1165,,,4,0,18444,0.5
212006,,,4,0,18445,0.166667
9505258,,,20,0,18446,0
9912259,,,12,0,18447,0.180556
212046,,,12,0,18448,0.122222
9812419,,,0,0,18449,0.255556
9701281,,,9,0,18450,0
202183,,,0,0,18451,0
105310,,,0,0,18452,0
9801360,,,19,0,18453,0.2
9406408,,,12,0,18454,0
9118,,,4,0,18455,0.033333
111216,,,9,0,18456,0
110118,,,3,0,18457,0
301073,,,20,0,18458,0.184685
9908392,,,0,0,18460,0
9904222,,,0,0,18459,0
9406297,,,1,0,18461,0.166667
9505269,,,3,0,7779,0.242647
9912203,,,1,0,18462,0.166667
210419,,,4,0,18463,0.233333
210355,,,3,0,18464,0
9401289,,,1,0,18465,0
6294,,,41,0,18466,0.065934
210439,,,11,0,18467,0.166667
11152,,,0,0,18468,0.5
9905492,,,2,0,18469,0.131579
211067,,,41,0,18470,0.090909
3171,,,20,0,18471,0.233333
9904224,,,9,0,18472,0
107134,,,3,0,18473,0.333333
9907429,,,2,0,7779,0.178571
204045,,,20,0,18474,0.151515
104188,,,11,0,18475,0.15
3050,,,11,0,9556,0
9908312,,,11,0,18476,0.111111
101222,,,12,0,18478,0
9910374,,,12,0,18477,0.166667
110286,,,41,0,18479,0.277778
11018,,,19,0,18480,0.016484
206236,,,1,0,18481,0.166667
9503490,,,18,0,18482,0.166667
9808237,,,0,0,18483,0.166667
9608312,,,41,0,18484,0.25
207144,,,20,0,18485,0.176316
12281,,,7,0,18486,0.145833
9257,,,4,0,18487,0.5
6002,,,0,0,18488,0.039925
9906474,,,12,0,18489,0.033333
9705427,,,2,0,18490,0.333333
302247,,,20,0,18491,0.267241
302088,,,41,0,18492,0.111111
9117,,,41,0,18493,0.305556
5252,,,11,0,18494,0.19883
301247,,,1,0,18495,0.333333
9810414,,,0,0,18496,0.115385
209167,,,4,0,18497,0.166667
9405312,,,12,0,18498,0
1197,,,1,0,18500,0.102941
9803414,,,1,0,18499,0.095238
9911335,,,4,0,18501,0.3
109251,,,20,0,18502,0.2
9811416,,,12,0,18503,0.113158
110128,,,2,0,18504,0.168333
9706458,,,7,0,18505,0.133333
9903317,,,41,0,18506,0.333333
105345,,,41,0,18507,0.15
211443,,,9,0,18508,0.166667
206244,,,20,0,18509,0
110288,,,1,0,18510,0.1
204172,,,7,0,18511,0.186813
5016,,,4,0,18512,0.25
9504289,,,3,0,18513,0.166667
302139,,,12,0,18514,0
9610343,,,2,0,18515,0.4
4168,,,19,0,18516,0.145455
204116,,,2,0,18517,0.25
212160,,,4,0,18518,0.140523
103098,,,1,0,18519,0
9612414,,,12,0,18520,0.5
111207,,,20,0,18521,0.066667
7042,,,2,0,18522,0.133333
9705455,,,3,0,18524,0.25
9705355,,,3,0,18523,0.208333
106261,,,41,0,18525,0.1
9910362,,,41,0,18526,0.236111
9602413,,,11,0,18527,0.5
9910467,,,0,0,18528,0.27381
301180,,,0,0,18532,0.195813
210367,,,0,0,18531,0.163043
204346,,,0,0,18530,0.160282
7214,,,0,0,18533,0.083333
9094,,,0,0,18535,0.133987
7039,,,0,0,18534,0.114719
212154,,,7,0,18537,0.062169
207034,,,7,0,18536,0.339286
9908472,,,12,0,18538,0.15
9607262,,,2,0,18539,0.333333
112315,,,1,0,18540,0.5
9906451,,,2,0,18541,0.190476
112272,,,19,0,13983,0.174242
9710562,,,4,0,18543,0
9605443,,,4,0,18542,0
9706245,,,0,0,18544,0.25
208172,,,13,0,18545,0.164925
205096,,,4,0,18547,0.230952
106146,,,4,0,18546,0.143382
105185,,,0,0,18548,0.080087
212276,,,0,0,18549,0.1
9501288,,,13,0,18550,0.35
103075,,,20,0,18551,0.19697
212075,,,7,0,18553,0.149471
210406,,,7,0,18552,0.181452
9611211,,,41,0,18554,0.2
103143,,,9,0,18555,0.142857
9709248,,,12,0,18556,0.291667
101352,,,4,0,18557,0.333333
9512422,,,13,0,18558,0
210164,,,9,0,18559,0
10188,,,0,0,11116,0.065934
101141,,,0,0,11115,0.142857
111422,,,4,0,18560,0.077243
110401,,,4,0,18561,0
9901284,,,2,0,18562,0.103865
9812424,,,9,0,9766,0.190476
9702317,,,19,0,18563,0
9709216,,,12,0,18564,0
205028,,,9,0,18565,0.25
111407,,,12,0,18566,0.15
204323,,,2,0,18567,0.28022
209266,,,13,0,18568,0.143939
9610338,,,18,0,18569,0
210259,,,41,0,18570,0.05303
9907541,,,12,0,18571,0.2
111201,,,3,0,18572,0.082418
204026,,,3,0,18573,0.3
9804442,,,7,0,18574,0
10279,,,20,0,18575,0.222222
9501413,,,1,0,18576,0.125
301202,,,0,0,18577,0.097403
3094,,,3,0,18579,0.5
9911279,,,3,0,18578,0.5
9608334,,,11,0,18580,0.166667
204094,,,2,0,18581,0.083333
9901301,,,13,0,7779,0.233333
9505292,,,5,0,18583,0
9306304,,,5,0,18582,0
208074,,,3,0,14311,0.071429
9703322,,,9,0,18584,0.5
9907287,,,1,0,18585,0.322222
9503379,,,1,0,18586,0.05
209112,,,1,0,18587,0
104065,,,7,0,18588,0
210424,,,0,0,18589,0.147899
9605371,,,13,0,18590,0.5
210202,,,1,0,18594,0.198851
12375,,,1,0,18593,0.131868
110244,,,1,0,18592,0.133987
107143,,,1,0,18591,0.341912
10052,,,4,0,18595,0.180556
302182,,,7,0,18596,0.357143
9905322,,,54,36,18598,0
9809570,,,54,36,18597,0
9706544,,,1,0,18599,0
212176,,,7,0,18601,0.147186
207045,,,7,0,18600,0.171429
9407366,,,41,0,18602,0
9809326,,,13,0,18603,0.122222
9504344,,,12,0,18604,0
112033,,,13,0,18605,0.166667
207308,,,19,0,18606,0.110526
5289,,,0,0,18607,0.5
9812439,,,0,0,18608,0
9807416,,,3,0,18611,0.2
9805453,,,3,0,18609,0.166667
9806454,,,3,0,18610,0.25
207057,,,11,0,18612,0.075
9810395,,,9,0,18613,0.35
201181,,,2,0,18614,0.1917
9407281,,,13,0,18615,0.142857
9805462,,,2,0,18616,0.142857
9315,,,7,0,18617,0
9609412,,,41,0,18618,0
9807363,,,0,0,18619,0
301008,,,3,0,18620,0.205128
9402222,,,1,0,18621,0.333333
109261,,,1,0,18622,0.155556
9407364,,,4,0,18623,0
110065,,,1,0,18624,0.5
9908375,,,0,0,18625,0.033333
9803353,,,41,0,18626,0.183824
104012,,,19,0,18627,0.25
9804256,,,41,0,18628,0
9508328,,,2,0,18629,0.333333
302200,,,11,0,18631,0.02381
9911239,,,11,0,18630,0
209019,,,19,0,18632,0.179487
208166,,,19,0,18633,0.35
110336,,,0,0,18634,0.190476
5239,,,19,0,18635,0.194958
106187,,,1,0,18636,0
301169,,,1,0,18638,0.061905
101167,,,1,0,18637,0.150327
207065,,,20,0,18639,0.3
9712435,,,4,0,18640,0.133333
10109,,,41,0,18642,0.2
9912375,,,41,0,18641,0.5
9907463,,,3,0,18643,0.1
11315,,,9,0,18644,0.055556
9510292,,,13,0,18645,0.166667
207072,,,4,0,18646,0.371795
9208261,,,0,0,1610,0
206277,,,3,0,18647,0.209091
3065,,,4,0,18648,0.107143
207218,,,2,0,18649,0.25641
202052,,,4,0,18651,0.093567
201072,,,4,0,18650,0.083333
211157,,,2,0,18652,0.238095
6318,,,13,0,18653,0.214286
9305313,,,7,0,18654,0
9910511,,,2,0,18655,0.266667
9805236,,,12,0,18656,0.333333
9507333,,,13,0,18657,0.35
207305,,,7,0,18658,0.1
210111,,,19,0,18659,0.236111
9805285,,,13,0,18660,0
9511276,,,13,0,7321,0
4036,,,19,0,18661,0.272727
9712424,,,13,0,18662,0.045752
212303,,,11,0,18663,0.134236
9407305,,,2,0,18664,0
9812405,,,0,0,18665,0.133333
9912239,,,3,0,18666,0.1
112323,,,0,0,18667,0.214286
105125,,,20,0,18668,0.213158
9701302,,,18,0,18669,0.5
212133,,,20,0,18670,0.103239
301228,,,2,0,18672,0.164835
212377,,,2,0,18671,0.148221
9609349,,,1,0,18673,0
9910380,,,19,0,18674,0
2159,,,19,0,18675,0.222222
9708230,,,11,0,18676,0
208229,,,1,0,18677,0.122581
9506463,,,0,0,18678,0.045455
204304,,,1,0,18679,0
111397,,,0,0,18680,0
212022,,,13,0,18681,0.143275
9902265,,,7,0,18682,0.107143
205118,,,2,0,18683,0.35
203100,,,11,0,18684,0
10179,,,19,0,18685,0.366667
208232,,,7,0,18686,0.35
9409292,,,9,0,18687,0.5
2201,,,2,0,18688,0.153846
202085,,,7,0,18689,0.115
101270,,,1,0,18690,0.15
9602402,,,20,0,18691,0
204298,,,7,0,18692,0.161905
211052,,,2,0,18695,0.081707
107202,,,2,0,18694,0.238333
209315,,,7,0,18693,0.232143
101062,,,55,37,18697,0.5
12126,,,55,37,18696,0.5
9510299,,,41,0,18698,0.190476
9502310,,,56,38,18700,0
9405333,,,56,38,18699,0
203241,,,1,0,18701,0.128205
211056,,,20,0,18702,0.29085
9811458,,,13,0,18703,0.283333
9808439,,,1,0,18704,0.416667
302251,,,20,0,18705,0.084211
301109,,,7,0,18706,0.229249
302156,,,0,0,18708,0.192857
208198,,,0,0,18707,0.175214
9910370,,,4,0,18709,0
207209,,,2,0,18710,0.083333
209218,,,19,0,18711,0.164835
9412386,,,13,0,18712,0.147368
9401286,,,1,0,18713,0
9264,,,2,0,18714,0.5
9411364,,,9,0,18715,0.3
9908468,,,1,0,18719,0.333333
9804369,,,1,0,18717,0.291667
9901396,,,1,0,18718,0.285714
9803374,,,1,0,18716,0.238095
11367,,,13,0,18721,0.285714
9186,,,13,0,18720,0.137363
9407360,,,2,0,18722,0.166667
9603254,,,2,0,18723,0
9710318,,,1,0,18724,0.5
9804405,,,7,0,18725,0.166667
209204,,,0,0,18728,0.134211
105322,,,0,0,18727,0.188095
204125,,,0,0,18726,0.190909
209050,,,13,0,18729,0.15942
9810422,,,9,0,18731,0.084559
9607344,,,4,0,18730,0.05
211098,,,4,0,18732,0.088889
211161,,,12,0,18734,0.254386
107026,,,12,0,18733,0.295833
108133,,,9,0,18735,0.067227
9807437,,,7,0,18736,0.166667
9409226,,,0,0,18737,0.25
9807205,,,0,0,18738,0.190476
109144,,,2,0,18739,0.266667
12326,,,9,0,18740,0.5
9812226,,,2,0,12549,0.178571
107235,,,19,0,18741,0.233333
9909280,,,13,0,7779,0.333333
8203,,,19,0,18742,0.154762
201016,,,1,0,18743,0.153846
105102,,,9,0,18744,0.333333
5268,,,19,0,18745,0.082418
9311334,,,1,0,18746,0.233333
9909545,,,11,0,18747,0.090476
9912347,,,11,0,18748,0.5
203086,,,41,0,18749,0.114286
302261,,,11,0,18750,0
106259,,,1,0,18751,0.104575
207285,,,7,0,18752,0.2
9604293,,,2,0,18753,0
6187,,,0,0,18754,0.228571
210051,,,0,0,18755,0.333333
302077,,,3,0,18756,0.303922
211451,,,4,0,18757,0.333333
212221,,,1,0,18758,0
110068,,,11,0,18759,0.35
9603399,,,19,0,18761,0
9405395,,,0,0,18760,0
2028,,,4,0,18762,0.333333
9511450,,,1,0,18763,0
9809353,,,4,0,18764,0
9904391,,,11,0,18765,0.113636
302114,,,12,0,18767,0.083333
9912544,,,12,0,18766,0
110372,,,0,0,18768,0.113636
9809515,,,0,0,18769,0.142857
112196,,,12,0,18771,0.033333
2298,,,12,0,18770,0.095238
201100,,,7,0,18772,0.104167
301048,,,7,0,18773,0
9909227,,,13,0,18774,0.105263
9906491,,,2,0,18775,0
7057,,,18,0,18776,0.333333
9612455,,,2,0,18777,0.05
12144,,,41,0,18778,0.071429
9905370,,,1,0,18779,0.25
201158,,,41,0,18780,0.123377
302158,,,2,0,18781,0.22549
9605282,,,0,0,18782,0
8244,,,7,0,18783,0.166667
211449,,,7,0,18786,0.236111
12349,,,7,0,18784,0.380952
208263,,,7,0,18785,0.433333
209351,,,4,0,18788,0.252381
209268,,,4,0,18787,0.174242
9707471,,,4,0,18789,0.25
9310362,,,0,0,18790,0.027273
9503440,,,41,0,18791,0.233333
9912342,,,3,0,18792,0
3308,,,1,0,18793,0.166667
204355,,,1,0,18794,0.5
9909565,,,0,0,18795,0.055556
208207,,,2,0,18796,0.3
203268,,,2,0,18797,0.208333
202036,,,19,0,12261,0.166667
204189,,,19,0,12260,0.133987
207175,,,19,0,18799,0.266667
204256,,,19,0,18798,0.258333
12342,,,0,0,18801,0.022222
9704316,,,0,0,18800,0.333333
9702329,,,19,0,18802,0.166667
9911356,,,0,0,18803,0.143939
302042,,,2,0,18805,0.085561
111129,,,2,0,18804,0.099638
11338,,,9,0,18806,0
207220,,,0,0,18807,0.054131
10271,,,7,0,18808,0.104396
9602222,,,2,0,18809,0.5
9708289,,,3,0,18810,0
9808491,,,9,0,18811,0.255556
302258,,,13,0,18814,0.193122
212386,,,4,0,18813,0.25
301151,,,13,0,18812,0.187747
9510331,,,7,0,18815,0.166667
6353,,,2,0,18817,0.163158
9407258,,,2,0,18816,0
212073,,,41,0,18818,0.125
12322,,,1,0,18819,0.172727
9810231,,,19,0,18820,0.333333
211280,,,4,0,18821,0.363636
9809348,,,19,0,18822,0
207188,,,7,0,18824,0.181185
206117,,,7,0,18823,0.3
102132,,,7,0,18825,0.136364
11057,,,20,0,18826,0.111111
11371,,,3,0,18827,0.45
7263,,,0,0,18828,0.1
9310254,,,13,0,18829,0
12182,,,20,0,18830,0.214286
301025,,,3,0,18831,0.25
103139,,,2,0,18832,0
9605338,,,13,0,18833,0.143939
9203221,,,0,0,7194,0
9808266,,,3,0,18836,0.05
9803231,,,3,0,18835,0.25
9805483,,,3,0,18834,0.5
9802249,,,41,0,18837,0.25
9611268,,,0,0,18838,0
101242,,,20,0,18839,0.404762
9706433,,,41,0,18840,0.060606
9701319,,,0,0,18841,0.108333
9710412,,,9,0,18842,0
9706549,,,19,0,18843,0.166667
9709272,,,11,0,18844,0.290909
205107,,,3,0,18845,0.281818
201021,,,18,0,18846,0.547619
10121,,,9,0,18847,0.044444
9310305,,,41,0,18848,0
209298,,,7,0,18849,0.181319
109022,,,4,0,18851,0.10989
9506286,,,4,0,18850,0.178571
9604386,,,0,0,9004,0
9512362,,,19,0,18852,0.333333
9902329,,,2,0,18853,0.402778
209250,,,0,0,18855,0.099517
205135,,,0,0,18854,0.25
112239,,,7,0,18856,0.1
103222,,,41,0,18857,0.5
12312,,,19,0,18858,0.076923
112183,,,19,0,18859,0.188889
106048,,,2,0,18860,0.433333
212179,,,1,0,18861,0.257353
9810417,,,13,0,18862,0
8027,,,1,0,18863,0.404762
9409222,,,0,0,18864,0
9709482,,,1,0,18865,0.192308
201279,,,1,0,18867,0
9401261,,,1,0,18866,0
9912440,,,7,0,18868,0.288889
205120,,,4,0,18869,0.5
211408,,,2,0,18870,0
9908215,,,7,0,18871,0.211538
211398,,,4,0,18872,0.25
9602401,,,9,0,18873,0.2
210093,,,13,0,18874,0.181818
9207230,,,13,0,18875,0
9801408,,,12,0,18876,0
9706327,,,1,0,18877,0.266667
104004,,,12,0,18878,0.111111
9902213,,,7,0,18879,0.035088
101243,,,12,0,18880,0.194444
301002,,,20,0,18881,0.337662
301087,,,3,0,18882,0.125
203098,,,12,0,18884,0.166667
9018,,,12,0,14373,0.119048
111424,,,12,0,18883,0
9810544,,,12,0,18885,0.4
9704279,,,2,0,18886,0.333333
1010,,,20,0,18887,0.142857
2256,,,1,0,18888,0.375
211106,,,18,0,18890,0.25
108269,,,18,0,18889,0
209162,,,20,0,18891,0.233333
211417,,,13,0,18892,0.2
9309226,,,4,0,18893,0
9504258,,,0,0,18894,0
11042,,,7,0,18895,0.111111
210269,,,13,0,18896,0.185897
102058,,,4,0,18897,0.046667
9710479,,,1,0,18898,0.222222
210366,,,4,0,18900,0.236364
210298,,,4,0,18899,0.091912
302061,,,2,0,18901,0.066667
110322,,,20,0,18902,0.069444
9610386,,,7,0,18903,0.309524
9804424,,,1,0,18904,0.25
9805409,,,7,0,18905,0
12159,,,0,0,18906,0.5
211396,,,20,0,18907,0.033333
211381,,,0,0,18908,0.222222
301041,,,19,0,18909,0.125
9909252,,,19,0,15830,0.123684
208161,,,12,0,18910,0
204022,,,2,0,18911,0.333333
9910549,,,0,0,18912,0.166667
105257,,,3,0,18913,0
107013,,,7,0,18914,0.333333
9909533,,,0,0,18915,0.119048
209140,,,7,0,18916,0.232143
5117,,,2,0,18917,0.4
206165,,,9,0,18918,0.110507
302112,,,7,0,18919,0.172365
9411407,,,41,0,18920,0
3175,,,41,0,18921,0.180556
9806498,,,12,0,18922,0
209026,,,1,0,18923,0.282051
3243,,,2,0,18924,0.15
107096,,,12,0,18925,0.15
209113,,,1,0,18926,0.083333
212189,,,12,0,18927,0.2
9911355,,,0,0,18928,0.141534
9705259,,,12,0,18929,0
112342,,,7,0,18930,0
9909557,,,7,0,18931,0.166667
9168,,,9,0,18932,0.25
11219,,,12,0,18933,0
211429,,,4,0,18934,0.071429
9912382,,,4,0,18935,0
206053,,,1,0,18936,0.096561
9712323,,,0,0,18937,0.125
9610241,,,2,0,18938,0.5
9910217,,,12,0,18939,0
4009,,,4,0,18940,0.036364
9510278,,,0,0,18941,0.1
212114,,,41,0,18942,0.095365
9807270,,,11,0,18944,0.095833
9407310,,,11,0,18943,0
9702233,,,12,0,18945,0.5
11378,,,19,0,18946,0.247619
211357,,,4,0,18948,0.088193
211064,,,13,0,18947,0.131892
9406221,,,41,0,18949,0
9506460,,,13,0,18950,0.25
9803436,,,0,0,18951,0.083333
111464,,,20,0,18952,0.128571
210055,,,4,0,18953,0.173333
9306283,,,19,0,18954,0
9801404,,,1,0,18955,0
9250,,,41,0,18957,0.135
9811408,,,19,0,18956,0.041667
203216,,,12,0,18958,0
9306202,,,8,0,18960,0.166667
9305301,,,8,0,18959,0.333333
107246,,,7,0,18961,0.333333
211151,,,11,0,18962,0.145022
9211275,,,41,0,18963,0
9907308,,,9,0,18964,0.230769
207029,,,12,0,18965,0.1
6194,,,4,0,14226,0.233333
9701239,,,9,0,18966,0
9412317,,,41,0,18967,0.152778
211458,,,0,0,18969,0.096154
210379,,,0,0,18968,0.222222
302071,,,11,0,18970,0.15
9603401,,,1,0,18971,0.088889
302194,,,7,0,18973,0.381818
302184,,,7,0,18972,0.158621
4245,,,0,0,18974,0.232143
9505237,,,41,0,18975,0
9512205,,,11,0,18976,0
211132,,,4,0,18977,0.153595
209226,,,9,0,18978,0.244444
9901393,,,1,0,18979,0.428571
12284,,,0,0,18980,0
108022,,,13,0,18981,0.178571
9705461,,,0,0,18982,0.333333
301192,,,7,0,18983,0.126374
9810481,,,2,0,18984,0.113636
9808363,,,57,39,18986,0
9404260,,,57,39,18985,0
9904217,,,9,0,18987,0.166667
103266,,,2,0,18988,0.5
9804374,,,19,0,18989,0.15
9706381,,,12,0,18990,0
9406314,,,13,0,18991,0.027778
302210,,,1,0,18992,0.108213
9601223,,,2,0,18993,0
209202,,,41,0,18994,0.263889
102328,,,4,0,18995,0.142857
9903278,,,1,0,18996,0.5
212268,,,1,0,18997,0.208791
110298,,,3,0,18998,0.5
3002,,,7,0,18999,0
9807506,,,2,0,19000,0.344444
206132,,,2,0,19001,0.229167
209003,,,20,0,19002,0.126008
9611372,,,12,0,19003,0.333333
9503382,,,9,0,19004,0.222222
106273,,,58,40,19006,0
11278,,,58,40,19005,0
9503410,,,4,0,19007,0.25
109086,,,2,0,19008,0.2
102115,,,0,0,19011,0.166667
10169,,,0,0,19010,0.261905
3325,,,0,0,19009,0.190909
6169,,,3,0,19012,0.309524
9123,,,1,0,19013,0.333333
9607483,,,18,0,19014,0.3
104286,,,4,0,19016,0.047619
6258,,,4,0,19015,0.119048
4163,,,9,0,19017,0.25
302022,,,12,0,19018,0.196923
9704341,,,41,0,19019,0
210254,,,20,0,19020,0.136752
112335,,,1,0,19021,0.261905
206257,,,20,0,19022,0.181319
8187,,,0,0,19023,0.166667
9706222,,,0,0,19024,0.095238
211249,,,0,0,19025,0.15
9602328,,,41,0,19026,0
111281,,,9,0,19027,0.128676
9804350,,,11,0,19028,0.128947
301171,,,20,0,19029,0.138177
9608248,,,2,0,19030,0
9306276,,,13,0,19031,0
9707545,,,0,0,19032,0.267857
208111,,,19,0,19034,0.190476
5192,,,19,0,19033,0.333333
5307,,,4,0,19035,0.320158
301191,,,18,0,19038,0.204167
6033,,,18,0,19037,0.383041
9905430,,,18,0,19036,0.166667
207292,,,0,0,19039,0.089744
9510321,,,0,0,19040,0.142857
12319,,,4,0,19041,0.35
210040,,,0,0,19042,0.311111
205145,,,7,0,19043,0.321429
109152,,,7,0,19044,0.3
9704271,,,12,0,19045,0
9906364,,,4,0,19046,0
9409425,,,0,0,19047,0
206032,,,2,0,19048,0.5
203005,,,2,0,19049,0.1
9705472,,,8,0,19050,0
9311208,,,0,0,19051,0
210404,,,4,0,19052,0.166667
9406229,,,7,0,19053,0.166667
9509295,,,19,0,19054,0
9707306,,,13,0,19055,0.4
210101,,,7,0,19056,0.05
202130,,,18,0,19057,0.5
9912374,,,12,0,19058,0.047619
9503309,,,12,0,19059,0
9812227,,,1,0,19062,0.25
9808382,,,1,0,19060,0.35
9808383,,,1,0,19061,0.190476
11128,,,41,0,19063,0.5
5001,,,2,0,19064,0
105117,,,41,0,19065,0.1
111191,,,41,0,19066,0.233333
211380,,,4,0,19067,0.251082
105018,,,4,0,19069,0.095238
9601286,,,41,0,19068,0.081522
9401355,,,9,0,19070,0.033333
9609278,,,9,0,19071,0.261905
9605341,,,12,0,19072,0.5
112311,,,12,0,19073,0.144444
5130,,,7,0,19074,0.3
210087,,,2,0,19075,0.214286
212141,,,13,0,19076,0.113636
107090,,,4,0,19077,0.26087
207137,,,19,0,19078,0.05493
9909457,,,19,0,19079,0.221053
101261,,,4,0,19080,0.099415
103302,,,12,0,19081,0
9812533,,,1,0,19082,0.194444
302068,,,20,0,19083,0.165441
111446,,,1,0,19084,0.4
9402312,,,0,0,19085,0
9204,,,3,0,19086,0.333333
9711498,,,12,0,19087,0
108154,,,41,0,19088,0.165441
9307308,,,13,0,19089,0.166667
9801290,,,4,0,19090,0.166667
9225,,,1,0,19091,0.083333
9508329,,,19,0,19092,0.172727
212159,,,4,0,19093,0.12963
9908383,,,4,0,19095,0.177778
9904251,,,11,0,19094,0.108333
211332,,,19,0,19096,0.3
212361,,,9,0,19097,0.180556
9908250,,,41,0,19098,0.5
9507355,,,19,0,19099,0
211260,,,1,0,19102,0.05
207323,,,1,0,19101,0.1
9211241,,,1,0,19100,0
209240,,,19,0,19103,0.392857
10185,,,1,0,19105,0.333333
5271,,,1,0,19104,0.1
12245,,,1,0,19106,0.428571
1198,,,4,0,19107,0
210188,,,19,0,19108,0.160131
207152,,,7,0,19109,0.5
212032,,,4,0,19111,0.055556
106281,,,4,0,19110,0.160714
206147,,,7,0,19112,0.166667
9912480,,,1,0,19113,0.3
103071,,,20,0,19114,0.106618
9303285,,,1,0,19115,0
102126,,,41,0,9494,0.291667
208183,,,2,0,19116,0.254545
9911402,,,9,0,19117,0.281818
9609336,,,4,0,19118,0.194444
9611214,,,7,0,19119,0.214286
203174,,,0,0,19120,0.097222
9903271,,,12,0,19121,0.25
9610388,,,2,0,19122,0.25
110074,,,0,0,19124,0.219697
107196,,,0,0,19123,0.121795
9504301,,,11,0,19125,0
9909342,,,0,0,19126,0.166667
9405339,,,3,0,19127,0
104196,,,7,0,19128,0.033333
9703229,,,9,0,19129,0.5
9911520,,,9,0,7779,0.254167
207216,,,7,0,19130,0.5
209276,,,11,0,19131,0.168478
207016,,,0,0,19132,0.137931
9611306,,,7,0,19133,0.043561
204177,,,12,0,19134,0.166667
206012,,,7,0,19135,0.166667
3245,,,7,0,19136,0.269231
9507408,,,4,0,19137,0
209285,,,3,0,19138,0.3
301027,,,0,0,19139,0.088889
9712375,,,2,0,19140,0.166667
301138,,,11,0,19141,0.103066
112194,,,3,0,19143,0.301282
110082,,,3,0,19142,0.404762
9711443,,,12,0,19144,0.5
211242,,,13,0,19147,0.219697
210255,,,13,0,19146,0.089474
208164,,,13,0,19145,0
212318,,,0,0,19148,0.087843
9411222,,,13,0,19149,0
9407295,,,9,0,19150,0
106242,,,12,0,19152,0.053571
7150,,,12,0,19151,0.5
9608302,,,41,0,19153,0.060606
210081,,,19,0,19154,0.060606
9609489,,,2,0,19155,0
212041,,,4,0,19156,0.104743
9905382,,,59,41,19158,0
9603274,,,59,41,19157,0
9908322,,,3,0,19159,0
9901452,,,1,0,19160,0.166667
9113,,,4,0,19161,0.217949
206281,,,0,0,19162,0.233333
9706422,,,4,0,19163,0
106016,,,12,0,19164,0.5
7153,,,7,0,19165,0.5
9506363,,,1,0,19166,0
9309250,,,13,0,19167,0
103283,,,7,0,19168,0
9708470,,,13,0,19169,0.333333
9806261,,,7,0,19171,0
9803204,,,7,0,19170,0
9507399,,,12,0,19172,0.2
9312354,,,2,0,19173,0.1
